prot_id,C3N.01799,C3L.01890,C3N.00572,C3N.02423,C3N.02729,C3L.00263,C3N.01410,C3N.00578,C3N.02587,C3L.00893,C3N.01488,C3N.01413,C3N.01030,C3N.02588,C3N.00552,C3L.01889,C3N.00169,C3L.00422,C3L.00083,C3N.00551,C3N.02089,C3L.01682,C3N.01016,C3N.00580,C3N.02000,C3N.01489,C3N.00737,C3N.01405,C3N.01416,C3N.02149,C3N.02424,C3L.00279,C3L.00095,C3N.02572,C3N.00559,C3L.02345,C3L.00093,C3L.00510,C3L.00913,C3L.00412,C3N.01415,C3N.00549,C3N.02433,C3N.01021,C3N.00203,C3L.01330,C3N.00574,C3N.01071,C3N.00550,C3N.00167,C3L.00001,C3L.01632,C3N.02155,C3N.00217,C3N.02002,C3N.02145,C3N.02586,C3L.02219,C3N.00180,C3N.00704,C3N.02158,C3N.02421,C3N.00556,C3N.01072,C3L.00094,C3L.00144,C3N.00223,C3L.01924,C3N.00433,C3L.01683,C3N.00293,C3N.02380,C3L.00009,C3N.00546,C3N.01414,C3N.02087,C3L.00140,C3N.02529,C3L.00368,C3N.02067,C3L.00080,C3N.00547,C3N.01023,C3N.01024,C3L.00973,C3L.02348,C3L.02508,C3N.00560,C3L.00604,C3N.00199,C3N.00579,C3N.02582,C3L.02350,C3N.00738,C3N.00959,C3N.02003,C3N.02379,C3N.00175,C3N.01823,C3L.02549,C3L.02365
NP_937762.2,-6.489,-2.1843999999999997,-3.3741,-7.8017,-5.2219999999999995,2.4284999999999997,-2.4333,-4.8532,-5.359,-1.7764000000000002,-6.688599999999999,-4.8656,-5.7199,-5.8861,-5.8816,-2.3042,-3.9059,-4.2299,-5.8055,-6.7620000000000005,-2.9043,-2.762,-4.948,-5.9167000000000005,-6.2308,-4.8095,-2.53,-4.3189,-4.2705,-4.8174,-2.0453,-3.8247999999999998,-3.2649,-7.7170000000000005,-4.7843,-1.0742000000000003,-3.7272,-2.5486,-2.2257000000000002,-1.4287999999999998,-5.866,-0.25150000000000006,-5.3232,-3.7176,-2.4461000000000004,-4.8980999999999995,-0.877,-3.3697999999999997,-4.249,-4.6058,-5.909,-1.4690999999999999,-4.4992,-5.388199999999999,-6.3672,-4.586,-5.2663,-1.7936999999999999,-2.8905000000000003,-4.7166,-4.7606,-4.0905000000000005,-5.8639,-7.1642,-6.0776,-4.958,-8.4249,-5.0768,-5.7908,-5.8757,-3.1710000000000003,-5.662800000000001,1.228,-3.5754,-0.6647999999999998,-2.974,-3.5702000000000003,-5.878699999999999,-4.5225,-4.3099,-2.9324000000000003,-4.2791,-4.9302,-5.732200000000001,-2.0017,-4.9274000000000004,2.887,-1.3194,-6.8535,-5.1495,-5.0196,-5.2286,-6.5702,-3.6766,0.07340000000000013,-4.1776,-2.2803999999999998,-3.0208999999999997,-2.0726,0.10270000000000001,-3.7706999999999997
NP_004361.3,-4.3091,-2.0209,-1.5384000000000002,3.7960000000000003,4.2832,0.7336999999999999,1.8418,1.4629999999999999,-3.4614,-2.8096000000000005,5.037,-0.5650999999999999,2.9867,4.1945,0.5731,-1.1431,4.7141,-2.2295000000000003,0.22639999999999993,5.1681,-0.5783999999999999,-1.389,6.4405,2.3753,-1.1289,4.7625,-0.14250000000000007,0.7344999999999999,1.8641,6.4033999999999995,1.8165,4.934900000000001,-1.3739,3.2315,-0.2913999999999999,4.364199999999999,-0.8808,-3.1438,4.2267,1.6699000000000002,-0.17420000000000002,2.6433999999999997,0.023900000000000032,2.6787,-1.6955999999999998,-1.6155000000000002,3.0414,-1.4092000000000002,-0.0875,-1.7899000000000003,5.215999999999999,2.6551,-0.12939999999999996,2.7298999999999998,-3.6713999999999993,3.4881,1.0874000000000001,-0.9569000000000001,2.9147999999999996,0.4176000000000002,-3.0343,1.8355000000000001,5.0205,5.6080000000000005,-1.4838,3.8690999999999995,-5.3469,0.11280000000000001,1.6195,0.02719999999999967,-3.5512000000000006,-3.3312,6.004300000000001,-1.1380000000000001,0.49040000000000006,-0.4244,-1.6901000000000002,1.684,-2.6502000000000003,-0.04239999999999999,1.9256,3.4423000000000004,5.2702,1.053,-1.6343999999999999,-2.6003000000000003,2.8216,-0.6613,3.5529,0.9668999999999999,-2.1027,-0.8613999999999999,-3.2382,-0.9948999999999999,-1.7577,1.0325000000000002,-0.4382,-1.2281999999999997,2.0046,0.3288,3.6761
NP_002151.2,-2.231,-0.4155000000000002,4.4913,7.3453,3.8149,1.2286000000000001,4.5237,6.719200000000001,5.6207,-2.6352,6.3056,5.2065,2.145,6.4679,4.709300000000001,-1.2270999999999999,5.1524,4.194999999999999,2.0573,3.9562999999999997,4.8083,4.6326,3.06,4.4678,1.4855999999999998,6.0446,1.2513,2.4071999999999996,2.1742,4.4635,4.3172,2.6736,-0.6751,6.702500000000001,1.8248000000000002,7.7429,4.4951,-2.2121,5.9756,1.2464,2.5865,3.9960999999999998,4.0422,6.394299999999999,2.6012,1.7239999999999998,3.4946,3.9515000000000002,2.5447,2.4875000000000003,2.8353,3.4404,3.6669,2.4283,-0.5164,0.9856999999999998,6.6179,5.6262,3.2491,2.3645,-2.2489,6.1759,6.3484,6.9295,3.0908,7.760199999999999,0.027000000000000135,4.8687,7.835800000000001,2.7175000000000002,-1.6038000000000001,0.07600000000000007,8.915,4.5226,-1.3566,1.9533,-0.40969999999999995,0.32830000000000004,-0.8366,2.5968999999999998,-2.6992,3.3326000000000002,2.9654,-0.20869999999999989,2.7255,-1.8535000000000004,0.8724999999999999,1.88,-0.08810000000000007,3.9154999999999998,-0.5966,-0.2208000000000001,0.6538000000000004,0.5915999999999997,-0.8972,4.155,8.7083,3.6791,5.872199999999999,-1.5206999999999997,4.771599999999999
NP_000543.2,-4.8095,-0.8659000000000001,-4.4345,-6.5962,-8.1511,-0.6906,-3.4768999999999997,-6.1456,-6.3563,-3.9458,-5.0873,-3.6702000000000004,-5.5804,-4.8580000000000005,-3.5297,-3.4339999999999997,-4.250400000000001,-4.51,-2.2003,-4.8545,-4.9158,-4.1784,-2.7298999999999998,-5.2528,-6.1433,-1.7982,-3.3026999999999997,-2.7317,-5.9116,-2.5744,-6.956,-5.1861,-1.1144,-7.771699999999999,-6.1067,-7.5266,-5.9008,-5.1821,-4.2096,-1.5269,-4.8133,-3.9984,-4.6203,-3.9797000000000002,-5.5179,-4.1609,-2.3495,-4.008,-4.4086,-6.3423,-7.1098,-3.965,-4,-3.8522999999999996,-6.098800000000001,-5.8117,-6.1457999999999995,-4.1112,-6.0784,-2.7447,-4.8672,-7.1075,-5.795,-5.5296,-5.0951,-3.8375,-7.5843,-2.4891,-5.7659,-5.741099999999999,-0.25179999999999997,-6.2364,-3.7393,-5.7996,-1.9577000000000002,-5.1432,-2.4411,-7.122999999999999,-4.4927,-5.5424,-2.5249,-3.1136,-4.447699999999999,-7.825799999999999,-5.055899999999999,-3.7743,0.4195000000000001,-4.726,-8.2808,-4.0393,-4.1651,-7.771599999999999,-3.6565,-1.7253999999999998,-1.5630000000000002,-5.4602,-7.2939,-2.3882000000000003,-5.8269,-5.466,-3.3266999999999998
NP_000129.3,1.8739999999999999,-1.8374000000000001,-0.4435000000000002,0.42410000000000003,1.6206999999999998,-6.8543,0.9677,2.8665000000000003,0.21089999999999987,-0.06889999999999996,1.4332999999999998,-0.23359999999999997,-0.0637,-0.29349999999999987,3.1233,0.44539999999999996,2.9661,-4.8307,4.3304,0.39669999999999983,-1.3456000000000001,-2.7424,-0.4731,1.7127999999999997,-0.23060000000000003,3.8114,-0.4477,1.916,1.8729,1.144,-2.3068,2.0105,1.245,-0.41009999999999996,-2.1827,3.0437,-0.8927,-3.2599,0.2618,-0.10729999999999995,0.7060000000000001,0.2778,0.9035,2.7436,-0.3620000000000001,-1.3546,6.0232,0.8665,0.03939999999999966,-2.2729,2.4785,1.8899000000000001,-0.6200000000000001,1.4157000000000002,-0.6492,0.4210999999999999,-2.0936,1.2589000000000001,1.4761,-0.29269999999999996,-0.40200000000000014,-1.9295,2.3871000000000002,0.5458,-3.9528999999999996,0.24929999999999986,0.7395999999999998,1.1151,-1.8178,1.5825999999999998,0.7037,-13.0987,1.4548999999999999,-2.0272,0.2058,-0.8573,-1.2597999999999998,-3.2365,-3.0298,-2.1313999999999997,-1.8027000000000002,1.9685,1.6623000000000001,-2.9454000000000002,-1.2021,-1.3180999999999998,12.9086,-1.0377,-4.4887,1.5519,-2.3276,-3.8304,1.9039,0.5301,0.13590000000000013,-4.6042000000000005,-0.9026999999999998,0.04260000000000008,-1.822,5.7513,-0.7338
NP_000079.2,0.45999999999999996,3.3674999999999997,-0.7521999999999998,7.9574,3.8747000000000003,-6.7344,1.8812,5.2851,0.36119999999999997,0.6638000000000002,8.2382,1.4029,5.2904,0.5237,2.9848999999999997,-0.5125000000000002,5.4107,-1.2914,5.0626,6.9235,0.9102000000000001,-1.9416,2.0035000000000003,3.0748,1.3296,4.1213,2.0551,2.874,4.0575,2.625,1.9627,7.4125000000000005,4.993,1.6792000000000002,-0.5304000000000001,2.9156,2.4345999999999997,-3.1671,1.4924,2.7491,3.5282,3.2782,2.5372,4.2959,0.9476,-0.5787,5.9245,0.9334,0.565,1.705,7.9603,3.4947999999999997,1.2787000000000002,1.3509,-0.8914,3.9177,0.8131,0.7133999999999998,3.9082,2.2267,0.4663999999999997,1.4395,5.8954,4.0062,3.6618,2.2193,2.2556,3.3418,1.5373000000000001,1.8639000000000001,0.16230000000000006,-4.9948999999999995,3.4951,0.33740000000000003,0.6534000000000001,1.1080999999999999,0.4447,-1.0539,-0.2603,-3.9147,-1.2799,3.5725,5.5891,1.2843,-1.8608,0.6880000000000002,8.9432,-0.07720000000000005,1.4779,2.8388999999999998,2.5921,1.3258999999999999,0.24079999999999968,0.7617,1.8641,3.1300999999999997,2.2779,2.5183,0.1985,3.5042999999999997,1.3877000000000002
NP_001835.3,-1.3325,0.5218,-1.9673,5.5786,0.10870000000000002,-3.9464,-0.6739,2.6696,-0.4195000000000001,-0.4511999999999998,5.7542,0.6044999999999998,1.5746,0.4921,0.9028999999999999,-1.0974,3.1620999999999997,-1.3361,1.6808999999999998,2.7247000000000003,-0.4133000000000001,-1.3796,1.6206,1.4539,1.4592,3.0134,2.4046,1.3165,1.7372,1.5455,1.6223,3.3805,4.3165,-0.7106,-0.9052,2.235,-0.7254,-2.9484,0.797,0.9092,0.5201,1.6736,-0.4527,1.1633,0.3045,-1.7534999999999998,2.8001,-1.7229,-1.2606,-0.27570000000000006,3.2666,-0.37139999999999995,-0.3173,-0.43420000000000003,-2.3662,0.8293999999999999,-1.2995,-1.9679000000000002,-0.7598,-0.6804999999999999,0.8835999999999999,0.6496,1.2642,0.911,1.2868,1.961,-0.1658,0.802,-0.12930000000000003,-0.15310000000000001,-1.1876,-4.5939,0.8910999999999999,-2.1429,-0.7221,-1.0788,0.07320000000000002,0.33329999999999993,-0.22489999999999988,-2.4294000000000002,-1.5726,-0.2112,2.3343,1.0955,-1.6689,-0.01429999999999998,5.522600000000001,-0.0092,1.1024,5.894699999999999,0.627,-0.8925,-1.7543000000000002,0.5319999999999999,-0.5287999999999999,0.7124999999999999,1.5177999999999998,1.3155000000000001,0.7611999999999999,1.1569,1.145
NP_000417.2,-1.2585,0.8330000000000001,-2.4646999999999997,-2.3564000000000003,-1.9237000000000002,-0.33220000000000005,-0.5811,-1.9891,-3.2304000000000004,0.030700000000000005,-2.2649,-2.7674,-1.3096999999999999,-1.5293999999999999,-2.8689999999999998,-1.0629,-1.435,-1.4962,1.0985,-1.3446,1.2682000000000002,-2.0155,-0.6129,-2.99,-0.7193999999999999,-1.7973999999999999,-1.0103,-2.013,-1.5089,-2.432,-1.7675999999999998,-2.8001,0.7437,-2.0251,-1.1173,-1.4506999999999999,-2.3817,-2.5591,0.3387000000000001,0.7834000000000001,-1.7890000000000001,2.4765,-2.5446,0.16700000000000004,-1.3319,-2.2961,-0.6381,1.9661,-2.8141,-0.8495,-2.9154999999999998,1.4278,-2.1471999999999998,-1.7098,-0.7359,-3.0271999999999997,-1.0074999999999998,-3.3186,-0.31259999999999993,-1.1524999999999999,-0.9372,0.6578999999999999,-2.3038,-1.7716,-1.9358,-0.34380000000000005,0.0991,0.048899999999999944,-2.0511999999999997,-2.5568,0.7522,-2.6871,1.9044000000000003,-2.3113,-0.5669,-4.4277,-2.6282,-3.3495999999999997,-1.1589,-1.2966,-2.2965999999999998,0.0766,-0.03109999999999996,-2.245,-0.4706,-1.6295000000000002,2.2283000000000004,-0.5017,-3.9248000000000003,-0.17220000000000002,-2.9122000000000003,-2.5324,-2.2333,1.3407,-0.46469999999999995,-0.5884999999999999,-2.13,-0.3604,-1.6348,1.0047000000000001,-1.3999
NP_066933.1,-2.2325,2.1773,-2.6033999999999997,-5.0343,-2.1401999999999997,-3.2236,-2.1865,-1.9865,-2.1022,0.9324999999999999,-3.5388,-2.0457,-3.9142,-3.3646000000000003,-2.238,-2.8159,-1.3006999999999997,-1.897,7.7332,-2.2984999999999998,-3.8266,-3.5727,-0.2713000000000001,-4.2463,0.37349999999999994,1.7530999999999999,-0.32089999999999996,-1.0829,-4.5926,-2.4069,-9.1899,0.9954000000000001,5.896,-3.8912,-5.5338,-4.1835,-4.1045,-4.2804,-1.5899999999999999,0.4974,-2.5751999999999997,-1.1589999999999998,-1.7192,-0.23440000000000005,-3.4800000000000004,1.1488999999999998,-1.3575,-1.4522,-2.0078,-3.1460999999999997,-5.5429,0.6179,-2.0234,-3.6726,-1.2691,-2.7228,-5.8834,-3.8787000000000003,-2.3726,-0.5304000000000002,-1.6835999999999998,-1.1046,-5.9743,-2.5846999999999998,0.4185000000000001,-1.3691,1.4932999999999998,0.41569999999999996,-2.056,1.0201999999999998,5.0746,-4.3167,-6.871,-2.0151,-2.7423,-4.3933,-4.0057,-7.0322,-0.22330000000000005,-5.0554,-6.9356,-0.9066000000000001,-1.8038,-5.7856000000000005,-2.4011,-1.3998,4.9392000000000005,-2.8374,-4.576700000000001,1.2409999999999999,-1.9264999999999999,-7.1301,-0.4716,1.2445000000000004,1.3618000000000001,-4.3278,-6.5595,-1.6135,-8.5775,-4.4652,-4.441000000000001
NP_000005.2,-6.1814,-2.0788,-2.7978,-6.1219,-6.2697,-5.6103000000000005,-5.4265,-2.8898,-4.0355,-3.5148,-5.6322,-4.8819,-5.287,-4.5626999999999995,-3.3963,-5.1419999999999995,-1.1284999999999998,-2.601,-0.40759999999999996,-4.337,-3.888,-4.9134,-1.4017,-3.8436000000000003,-3.9053,-2.7616,-4.7120999999999995,-5.1597,-6.0581,-3.1967,-6.4407,-7.2444,-4.9209,-5.0403,-4.0154,-4.5296,-5.1235,-4.5893999999999995,-5.1659,-1.9237000000000002,-5.336,-2.2767,-6.373799999999999,-3.3905,-7.7951,-4.2689,-3.351,-5.1379,-2.8674,-3.0818,-8.4143,-5.3666,-2.4616,-6.696300000000001,-5.3932,-4.3026,-4.7378,-4.9619,-3.8232999999999997,-3.0542,-6.6207,-6.6857999999999995,-4.7195,-7.6383,-4.8745,-3.6639,-4.639799999999999,-2.6554,-4.6256,-4.6384,-3.9444000000000004,-5.2593000000000005,-3.5671,-4.4601,-5.5248,-4.3643,-4.4076,-5.0197,-3.4154,-4.1884,-7.796900000000001,-3.1005000000000003,-4.378,-3.0744,-5.1783,-6.0085999999999995,-2.3734,-4.4906,-8.1986,-4.1973,-3.1348000000000003,-7.7558,-2.6368,-2.3476,-4.0728,-4.2379,-3.4465,-2.9718,-3.7708,-4.2371,-5.4379
NP_002855.2,-6.031499999999999,-1.2946,-2.2879,-4.7605,-1.1583999999999999,-3.9923,-4.6033,-1.0502,-5.0581000000000005,-3.779,-2.5008999999999997,-5.5941,-2.9995000000000003,-3.3520000000000003,-2.9473,-6.8258,-0.9881000000000002,-2.8189,-2.3117,-1.7422,-3.5577,-4.189,-0.41480000000000006,-1.4131,-3.4221,-1.4406999999999999,-2.0731,-2.0907,-4.5799,-0.6799,-1.0061999999999998,-4.5816,-4.1128,-4.536099999999999,-2.6304000000000003,-4.4967999999999995,-4.7727,-4.355,-3.0068,-0.9861,-3.5821,-2.2975000000000003,-6.9784999999999995,-3.4787,-3.4328,-5.1711,-2.4461,-4.9615,-2.3615,-1.3613999999999997,-5.7368,-6.0112,-1.7332,-6.1498,-1.3857999999999997,-5.3568,-3.4414999999999996,-2.849,-0.2810999999999999,-3.0614,-7.1376,-2.9410999999999996,-2.722,-3.6090999999999998,-0.9617,-2.6545,-3.5221,-1.4475000000000002,-3.0846,-3.4207,-5.5177,-3.5622,-0.7526000000000002,-1.6007,-3.791,-3.2241999999999997,0.06720000000000015,-4.4695,-4.161,-4.9282,-1.7567,-2.7203,-0.9898,-2.6662,-4.6168000000000005,-2.6961999999999997,-3.6483,-1.4768,-7.5737,-1.1188999999999998,-1.2795999999999998,-3.8863,-2.6616,-2.7024999999999997,-3.2299,-2.1022000000000003,-2.8449,-2.9865,-1.5203000000000002,-0.4891000000000001,-4.9704999999999995
NP_001096078.1,-5.4527,-3.6394,-5.1152,-7.7707,-8.0376,-2.0829,-3.9126,-5.0661000000000005,-6.538500000000001,-6.0806000000000004,-6.0032,-6.3508000000000004,-7.3262,-8.496,-8.2889,-5.8626000000000005,-3.9729,-7.225,-6.0189,-6.4117999999999995,-6.2981,-2.6077000000000004,-5.7940000000000005,-5.2452000000000005,-10.3534,-4.2104,-3.6176,-5.7656,-5.821,-7.2249,-5.9748,-7.828100000000001,-1.7654,-9.122399999999999,-7.1434,-7.599,-11.4596,-7.7402,-3.7168,-4.0093,-5.893,-5.6523,-6.9292,-7.2081,-6.5607,-5.3149999999999995,-3.2638,-4.9748,-6.2383,-7.7045,-5.5627,-6.5754,-6.1639,-7.7109,-7.8116,-8.7331,-8.914200000000001,-5.5448,-6.7293,-2.7104000000000004,-8.5361,-8.0457,-9.213799999999999,-8.505600000000001,-4.7886,-5.7124,-7.430300000000001,-7.0202,-6.324199999999999,-5.9579,-4.1690000000000005,-7.774100000000001,-1.758,-4.3495,-3.4955,-3.2211,-4.2236,-7.7207,-5.8581,-8.108799999999999,-3.2207,-5.1827000000000005,-4.2295,-7.774699999999999,-5.1933,-4.1626,-0.8963999999999999,-2.5455,-10.6079,-5.4705,-6.0701,-10.117999999999999,-5.8571,-3.0924,-5.3514,-7.0938,-6.9694,-6.2468,-6.042,-5.4607,-4.9738
NP_002283.3,-5.4169,-2.6512000000000002,-3.6389,-7.157,-5.0564,-2.0282999999999998,-1.9661,-3.9942,-5.1821,-1.7894,-4.966200000000001,-3.9384,-4.689,-3.5648,-4.022,-3.3747,-2.8561,-5.3799,-1.3893,-4.0003,-4.1366,-2.9795999999999996,-2.2962,-4.2462,-4.6822,-2.4769,-2.1141,-3.0504,-3.5326,-3.3468,-5.0575,-2.8971999999999998,-2.3767,-5.5678,-4.7551,-6.3586,-5.0207999999999995,-4.9465,-3.4865,-1.9066,-4.1344,-1.6611,-4.0904,-3.5623,-3.1326,-4.3444,-1.7818999999999998,-1.524,-4.51,-4.283,-5.636,-2.8657,-3.6624999999999996,-3.4678,-4.7143999999999995,-5.798,-5.2719000000000005,-3.6161,-3.7138,-3.8844,-3.4120999999999997,-4.1775,-4.867900000000001,-4.6292,-4.2907,-2.4371,-4.9528,-3.4213,-4.7286,-4.5572,-1.1381999999999999,-4.7349,-1.5615,-4.1647,-1.0335999999999999,-5.6308,-4.0536,-4.8457,-3.5003,-3.1755,-2.7291999999999996,-2.6742,-3.5886000000000005,-3.9987,-3.8565,-4.8671,2.5946000000000002,-2.4594,-6.9681,-3.168,-5.3903,-6.353899999999999,-4.3168,-1.3203,-1.9653,-3.5826,-4.698,-1.8091000000000002,-3.7177000000000002,-1.4442000000000002,-3.0829
NP_001304975.1,-0.9372,-2.9816000000000003,9.5153,-3.1262000000000003,3.0176999999999996,7.1184,1.3762999999999999,0.9254,1.9264000000000001,-1.7988,-0.12279999999999996,-2.5004,-1.387,-0.9030999999999998,-1.2466,-2.9146,0.5125,0.7070000000000001,5.0255,2.8033,-0.609,-3.0602,2.9964,-2.457,-2.3552,-0.006299999999999972,-5.7263,2.3049,NA,NA,NA,NA,2.0718,-3.5993,-2.3303000000000003,1.1566999999999998,-3.2458,-4.9094,-2.6032,2.961,1.4735999999999998,0.11030000000000006,6.4577,6.029999999999999,2.2429,1.9552,7.9003000000000005,8.792,6.5037,0.3320000000000001,-0.7131,-5.0202,-2.3213,-3.3108000000000004,-3.0084,NA,NA,NA,NA,-0.20340000000000025,-4.583399999999999,-2.8844999999999996,-2.0033,-0.1109,0.473,1.8754,-0.14200000000000013,1.4558000000000002,-0.555,-1.3860000000000001,-3.2997000000000005,-3.7568,-0.7201000000000001,1.089,2.5338000000000003,1.9057,-3.5897000000000006,0.48409999999999975,0.6671,2.9637,NA,NA,NA,NA,-0.4505,1.2353,7.9489,-0.12969999999999998,-2.6963,2.0639000000000003,-0.038999999999999924,-5.2645,2.0391,1.5056000000000003,1.4153,0.08819999999999983,1.4157000000000002,2.3988,-0.4574,0.10809999999999997,-0.9482000000000002
NP_000081.1,-2.6446,2.4188,-2.0754,3.5524999999999998,0.0897,-2.2475,0.7526,2.4861,-3.0564,0.1719,2.784,0.18310000000000004,0.3975000000000001,-0.6421000000000001,-0.08800000000000002,-2.5827999999999998,3.66,-4.8265,5.8433,1.8782999999999999,-0.4880000000000001,-2.1951,0.5611,1.5072999999999999,-0.6079,3.5532,0.6042,1.1429,0.9361,1.2136,0.33710000000000007,2.3967,4.8469,-1.116,-1.4388,1.7848,-1.3724,-4.9291,1.3171,1.5368,1.2941,1.7374999999999998,0.5730999999999999,1.7909000000000002,1.3694,-1.2293,4.1144,1.1812,0.20710000000000006,-2.0656,2.6262999999999996,0.7605,0.6638999999999999,1.1118,-2.6827,0.7195,-2.433,-1.3255,0.8487,1.5943,-0.7558,0.23199999999999998,4.0075,1.7428,2.3853,1.2807,0.898,0.6458,1.2025000000000001,0.34250000000000025,0.5135999999999998,-5.1915,2.795,-1.1111,0.6889,-0.4512,-2.3512,-2.9116,-1.2632,-3.4645,-3.2849000000000004,2.2193,4.3538,-1.3012,-1.2382,0.8867999999999999,7.2503,-0.21770000000000003,-1.6466,0.9657,0.3511000000000001,-3.1985,-1.4393,0.8090999999999999,0.20079999999999998,-0.8154,-1.2043,2.1917,-0.21450000000000014,0.7553,0.9047000000000001
NP_000080.2,-2.2519,2.6242,-1.5202000000000002,5.8258,2.2266,-6.3395,0.9499,3.1679,-1.2041000000000002,0.6204,3.3652,1.0514999999999999,2.2144999999999997,-0.12430000000000002,2.5055,-1.2660999999999998,4.3869,-2.5194,4.8447,2.9947999999999997,-0.0012000000000000899,-1.9364000000000001,1.3558,1.7421,0.12139999999999995,3.1324,1.6247,1.7244,2.9062,2.4855,1.6536,4.4143,4.1151,0.2643,-1.293,2.5275999999999996,0.11349999999999999,-3.5239,1.8338999999999999,1.8818000000000001,1.5469,2.4732,1.3877,2.6061,1.0201,-0.7720999999999999,4.664,0.3547,0.28669999999999995,-1.4431,5.4181,2.8964000000000003,0.5347,1.1075,-1.3152000000000001,1.3065,-0.5691999999999999,-0.5925,2.7279,1.5988,-0.2169000000000001,-0.22450000000000014,4.1797,3.3796,2.8302,1.5043000000000002,0.9238999999999999,1.0903999999999998,1.4594,1.5218,-0.4161,-5.3105,1.9813999999999998,-0.6777000000000001,0.1829,0.04300000000000001,-0.2528,-1.6099999999999999,-0.6626000000000001,-4.4399999999999995,-2.478,2.3922,3.9542,0.24520000000000003,-1.7848000000000002,-0.18999999999999995,6.3224,-0.016,0.2703,1.3712,1.2536,-2.2497,-0.3653000000000002,0.9681,0.8931,1.1722,1.259,1.799,-0.18720000000000003,2.5689,0.4838000000000001
NP_940978.2,-5.8622,-1.7974999999999999,-3.8236999999999997,-7.0014,-6.3654,-0.5496999999999999,-1.7745,-4.5783000000000005,-5.9834,-3.2640000000000002,-5.3697,-3.5387,-4.3331,-4.8100000000000005,-2.3483,-3.466,-3.81,-4.4045000000000005,-4.921,-4.1004000000000005,-2.2373,-2.0722,-2.9814,-4.275,-6.2614,-1.8578,-1.9384000000000001,-3.6902,-4.4437999999999995,-2.8259,-5.9341,-3.2433,-1.0034,-6.7402,-4.0665,-6.2314,-5.8776,-6.6587000000000005,-1.9312999999999998,-2.3696,-3.4412000000000003,-2.1742,-2.8634,-1.9648,-2.8806,-4.0576,-0.6903999999999999,-1.3862999999999999,-4.2844999999999995,-3.7649,-4.8508,-2.1209,-4.1516,-4.574,-4.739,-4.3183,-5.516,-3.3959,-4.7797,-3.1462000000000003,-3.4768,-5.0204,-4.945399999999999,-6.345,-4.5238,-2.0581,-5.1419999999999995,-3.7441000000000004,-5.1988,-6.9788,-1.2525,-3.4787999999999997,-0.5479,-5.666,-0.8169,-4.293,-3.6057,-4.6279,-5.0031,-3.4802,-3.4111000000000002,-3.5526999999999997,-4.8443000000000005,-4.7128,-3.9892,-5.5072,0.1462,-2.8472999999999997,-7.3544,-3.2266,-5.3929,-5.4114,-6.042400000000001,-3.3342,-2.1058,-4.481999999999999,-3.8285,-1.3379999999999999,-3.5859,-2.766,-2.2405
NP_001292204.1,NA,NA,NA,NA,-6.2811,-4.322,-4.4497,-4.9512,-6.7443,-5.653700000000001,-8.098099999999999,-5.3315,-4.2996,-4.3572,-4.6854,-3.9252,-2.4518,-2.2916,-1.5339999999999998,-3.2384,-2.8491,-4.2501999999999995,-2.9874,-3.6982999999999997,-5.530399999999999,-3.5372999999999997,-3.3025,-4.6536,-5.9852,-3.7771999999999997,-7.1533999999999995,-3.3133999999999997,NA,NA,NA,NA,NA,NA,NA,-1.814,-6.6613,-2.1151,-5.0611,-1.9969,-5.109100000000001,-3.6265,-2.1978,NA,NA,NA,NA,-4.2179,-5.8251,-7.101000000000001,-5.6627,-4.6775,-6.484999999999999,-2.1349,-5.8391,-4.341200000000001,-7.2463,-8.8748,-7.9923,-8.6341,-4.1466,-2.7615,-5.7058,-2.3674,-4.4921,-6.786,-3.0948,-3.6252,-0.7538,-6.8581,-3.7456,-6.1505,-1.5655000000000001,-4.819,-6.103,-4.2343,-4.503299999999999,-5.8753,-6.2431,-5.41,-2.4377,-4.5956,-1.5102000000000002,-4.521100000000001,-7.6145,-2.351,-7.1350999999999996,-4.4166,-7.1068999999999996,-5.6414,-4.427,-6.9667,-2.7695,-0.9257000000000001,-3.1795,-2.7867,-2.085
