,prize,Category,terminal,type,degree
CDK1,0.0,,False,protein,225
MYBBP1A,0.0,,False,protein,89
FURIN,0.0,,False,protein,33
TTC14,0.0,,False,protein,12
WFIKKN2,0.0,,False,protein,7
SNCB,0.0,,False,protein,12
TRAIP,0.0,,False,protein,34
SF1,0.0,,False,protein,102
AIMP2,0.0,,False,protein,73
CNN2,0.0,,False,protein,14
HAX1,0.0,,False,protein,64
PICK1,0.0,,False,protein,52
CHAMP1,0.0,,False,protein,14
GMNN,0.0,,False,protein,35
WDTC1,0.0,,False,protein,10
NPAT,0.0,,False,protein,13
LOC100653049,0.0,,False,protein,6
RBM4B,0.0,,False,protein,9
WRNIP1,0.0,,False,protein,24
MINK1,0.0,,False,protein,16
LAMB4,0.0,,False,protein,1
TGFBR2,0.0,,False,protein,69
KLC4,0.0,,False,protein,31
LMO2,0.0,,False,protein,102
DDAH2,0.0,,False,protein,24
PKLR,0.0,,False,protein,12
LSM5,0.0,,False,protein,20
TXNDC12,0.0,,False,protein,11
POLR3D,0.0,,False,protein,28
ELF4,0.0,,False,protein,10
STAB1,0.0,,False,protein,6
HSF4,0.0,,False,protein,21
NEK3,0.0,,False,protein,8
APOA1,0.0,,False,protein,74
TAX1BP3,0.0,,False,protein,28
MX1,0.0,,False,protein,17
CD59,0.0,,False,protein,16
SEPN1,0.0,,False,protein,5
ZNF569,0.0,,False,protein,4
KRT77,0.0,,False,protein,12
WNT7B,0.0,,False,protein,4
KLHL1,0.0,,False,protein,10
NSF,0.0,,False,protein,60
RYBP,0.0,,False,protein,42
MYH1,0.0,,False,protein,10
TTF1,0.0,,False,protein,9
CPS1,0.0,,False,protein,19
DHX29,0.0,,False,protein,13
COL8A1,0.0,,False,protein,23
TTN,0.0,,False,protein,106
TOMM20,0.0,,False,protein,37
CHD4,0.0,,False,protein,101
TTPAL,0.0,,False,protein,2
SCLY,0.0,,False,protein,16
IL27RA,0.0,,False,protein,6
DDX1,0.0,,False,protein,114
LCLAT1,0.0,,False,protein,3
BRSK1,0.0,,False,protein,7
MYC,0.0,,False,protein,552
UBB,0.0,,False,protein,153
PAK1,0.0,,False,protein,107
EP400,0.0,,False,protein,26
SPIN3,0.0,,False,protein,2
TSHR,0.0,,False,protein,23
SUZ12,0.0,,False,protein,331
HSPA4L,0.0,,False,protein,35
MRPL20,0.0,,False,protein,14
STRIP2,0.0,,False,protein,12
RNF8,0.0,,False,protein,55
MYH4,0.0,,False,protein,5
EPOR,0.0,,False,protein,45
MRPL23,0.0,,False,protein,50
TRIP10,0.0,,False,protein,43
ZNF746,0.0,,False,protein,13
PSMD14,0.0,,False,protein,79
G7,0.0,,False,protein,7
RTP5,0.0,,False,protein,27
AXIN2,0.0,,False,protein,26
GUK1,0.0,,False,protein,3
MYL1,0.0,,False,protein,9
FGFR1,0.0,,False,protein,63
CHRNA1,0.0,,False,protein,4
ZNRF1,0.0,,False,protein,15
TLN1,0.0,,False,protein,51
ALG12,0.0,,False,protein,2
TM9SF2,0.0,,False,protein,7
PUF60,0.0,,False,protein,107
EML1,0.0,,False,protein,7
COX17,0.0,,False,protein,16
FUNDC2,0.0,,False,protein,12
NRBP1,0.0,,False,protein,19
EIF2AK4,0.0,,False,protein,18
SYNE4,0.0,,False,protein,52
PPP2CB,0.0,,False,protein,122
NUP54,0.0,,False,protein,19
GPR142,0.0,,False,protein,1
SH2D3C,0.0,,False,protein,15
ZNF24,0.0,,False,protein,64
BIRC5,0.0,,False,protein,39
RIT2,0.0,,False,protein,13
MID2,0.0,,False,protein,116
VCL,0.0,,False,protein,199
LIMS2,0.0,,False,protein,14
FOXRED2,0.0,,False,protein,27
AHCYL2,0.0,,False,protein,6
HSPA14,0.0,,False,protein,7
ATM,0.0,,False,protein,145
TGM2,4.3133,ECM Regulators,True,protein,89
NCOA3,3.6752,TF,True,protein,108
EAF2,0.0,,False,protein,11
FAM102A,0.0,,False,protein,3
ATP6V1E1,0.0,,False,protein,48
STRN,0.0,,False,protein,51
RPH3AL,0.0,,False,protein,14
RAN,0.0,,False,protein,106
COIL,0.0,,False,protein,91
NUTF2,0.0,,False,protein,10
SPANXN4,0.0,,False,protein,1
KIFC3,0.0,,False,protein,94
PRPS2,0.0,,False,protein,12
NKX2-5,0.0,,False,protein,16
TAC1,0.0,,False,protein,15
FIS1,0.0,,False,protein,24
AKAP8L,0.0,,False,protein,26
DNAJC4,0.0,,False,protein,3
ZNF792,0.0,,False,protein,11
ORMDL3,0.0,,False,protein,3
RAD17,0.0,,False,protein,32
SERPINB10,0.0,,False,protein,1
FAR1,0.0,,False,protein,13
BOP1,0.0,,False,protein,32
MDC1,0.0,,False,protein,179
NOSIP,0.0,,False,protein,8
MRPS7,0.0,,False,protein,24
RPS27L,0.0,,False,protein,64
EIF4G3,0.0,,False,protein,19
CXCL8,0.0,,False,protein,20
MBP,0.0,,False,protein,55
PRDX1,0.0,,False,protein,97
UBE2E3,0.0,,False,protein,96
UBE2E1,0.0,,False,protein,117
TMED2,0.0,,False,protein,29
MED28,0.0,,False,protein,78
GRWD1,0.0,,False,protein,23
CDC5L,0.0,,False,protein,154
MVP,0.0,,False,protein,69
RAB34,0.0,,False,protein,8
DCAF5,0.0,,False,protein,4
IFNAR2,0.0,,False,protein,18
HOMER1,0.0,,False,protein,21
AP3M1,0.0,,False,protein,25
LRP2BP,0.0,,False,protein,7
IQCB1,0.0,,False,protein,188
PCBP2,0.0,,False,protein,65
ASAP1,0.0,,False,protein,39
RRH,0.0,,False,protein,1
SYNJ2BP,0.0,,False,protein,22
OCEL1,0.0,,False,protein,2
CCDC90B,0.0,,False,protein,30
PRKACB,0.0,,False,protein,49
NXF1,0.0,,False,protein,99
HHIP,0.0,,False,protein,4
CYTH2,0.0,,False,protein,26
NFATC3,0.0,,False,protein,8
EPHB3,0.0,,False,protein,9
MAP4K2,0.0,,False,protein,15
SIGLEC6,0.0,,False,protein,3
MRPL52,0.0,,False,protein,21
ANXA11,0.0,,False,protein,25
KCNA5,0.0,,False,protein,31
SF3A2,0.0,,False,protein,131
MFAP1,2.0423,ECM Glycoproteins,True,protein,59
PRKAR2B,0.0,,False,protein,22
CYSLTR2,0.0,,False,protein,2
ITPRIP,0.0,,False,protein,4
PLEK,0.0,,False,protein,4
RBM5,0.0,,False,protein,21
STAMBPL1,0.0,,False,protein,29
ZNF169,0.0,,False,protein,3
ZBED8,0.0,,False,protein,7
MYL3,0.0,,False,protein,5
USP21,0.0,,False,protein,70
CEP131,0.0,,False,protein,18
DUSP7,0.0,,False,protein,6
FOLR1,0.0,,False,protein,6
DCAF4L2,0.0,,False,protein,1
UBE2K,0.0,,False,protein,84
CNNM3,0.0,,False,protein,27
TDP2,0.0,,False,protein,29
H2AFY,0.0,,False,protein,41
PPP2R3A,0.0,,False,protein,11
TNFRSF14,0.0,,False,protein,79
GGA2,0.0,,False,protein,34
SEC23B,0.0,,False,protein,30
CCNDBP1,0.0,,False,protein,76
USP33,0.0,,False,protein,28
SCNN1G,0.0,,False,protein,15
SMCHD1,0.0,,False,protein,15
XBP1,4.11245,TF,True,protein,27
MED13L,0.0,,False,protein,11
EPB41L1,0.0,,False,protein,38
RBPJ,0.0,,False,protein,38
NUSAP1,0.0,,False,protein,13
RNF41,0.0,,False,protein,32
PIK3CD,0.0,,False,protein,17
FASN,0.0,,False,protein,58
ADRM1,0.0,,False,protein,50
RFC1,0.0,,False,protein,48
PRPS1,0.0,,False,protein,17
ZMYND19,0.0,,False,protein,16
NUCB2,0.0,,False,protein,19
CASP8,0.0,,False,protein,175
VAMP4,0.0,,False,protein,16
FBXW7,0.0,,False,protein,121
C1ORF174,0.0,,False,protein,8
MAX,0.0,,False,protein,89
LOC100507855,0.0,,False,protein,6
WNT5A,0.0,,False,protein,6
FRK,0.0,,False,protein,13
PRC1,0.0,,False,protein,16
MNDA,0.0,,False,protein,9
ANKRA2,0.0,,False,protein,11
UGT1A9,0.0,,False,protein,8
HLA-DMA,0.0,,False,protein,10
FAM127C,0.0,,False,protein,6
ZNF138,0.0,,False,protein,7
MPP7,0.0,,False,protein,1
LIN37,0.0,,False,protein,26
F2,0.0,,False,protein,19
EEF1A1,0.0,,False,protein,308
MYOM3,0.0,,False,protein,2
BAZ2B,0.0,,False,protein,9
ALOX5,0.0,,False,protein,22
TRIM34,0.0,,False,protein,8
ZNF483,0.0,,False,protein,9
RSC1A1,0.0,,False,protein,1
FAM74A6,0.0,,False,protein,25
USP12,0.0,,False,protein,21
UTP14A,0.0,,False,protein,87
TSR1,0.0,,False,protein,81
PISD,0.0,,False,protein,4
PBX2,0.0,,False,protein,24
MAP3K2,0.0,,False,protein,28
FAT1,0.0,,False,protein,8
KIAA0232,0.0,,False,protein,7
HMG20B,0.0,,False,protein,24
XPC,0.0,,False,protein,38
STX8,0.0,,False,protein,23
ASXL2,0.0,,False,protein,6
MACF1,0.0,,False,protein,46
CDC20,0.0,,False,protein,129
GPS1,0.0,,False,protein,44
RPL5,0.0,,False,protein,166
GLTSCR2,0.0,,False,protein,14
RPL13,0.0,,False,protein,120
IL17RA,0.0,,False,protein,6
COL3A1,4.7726,Collagens,True,protein,15
SLX1B,0.0,,False,protein,42
TPSB2,0.0,,False,protein,2
DIAPH2,0.0,,False,protein,6
NGFRAP1,0.0,,False,protein,30
HNRNPH1,0.0,,False,protein,145
FES,0.0,,False,protein,40
CSTB,0.0,,False,protein,19
ABL2,0.0,,False,protein,42
ALS2CR11,0.0,,False,protein,19
ZNF407,0.0,,False,protein,6
GNG5,0.0,,False,protein,12
NDUFB5,0.0,,False,protein,13
SNRNP25,0.0,,False,protein,8
WWP2,0.0,,False,protein,75
TRAF2,0.0,,False,protein,342
MAGED1,0.0,,False,protein,105
USP13,0.0,,False,protein,37
COPS8,0.0,,False,protein,39
HIRIP3,0.0,,False,protein,31
DMWD,0.0,,False,protein,37
OGFOD2,0.0,,False,protein,2
BCL2L1,0.0,,False,protein,86
BZRAP1,0.0,,False,protein,19
CAD,0.0,,False,protein,67
FOXO3,0.0,,False,protein,53
PCSK1,0.0,,False,protein,6
NUDC,0.0,,False,protein,130
POLR3C,0.0,,False,protein,23
PRDX4,0.0,,False,protein,47
GNAI3,0.0,,False,protein,69
SP1,4.1090125,TF,True,protein,258
TNFRSF18,0.0,,False,protein,5
RBP1,0.0,,False,protein,17
ZBTB5,0.0,,False,protein,9
ACTN3,0.0,,False,protein,18
KCNIP1,0.0,,False,protein,5
CTDP1,0.0,,False,protein,51
E2F3,0.0,,False,protein,37
KIAA1598,0.0,,False,protein,26
RIOK2,0.0,,False,protein,22
CASP2,0.0,,False,protein,33
CNN3,0.0,,False,protein,4
MAEA,0.0,,False,protein,10
HCFC2,0.0,,False,protein,11
DDX42,0.0,,False,protein,34
ZNF496,0.0,,False,protein,19
NAF1,0.0,,False,protein,17
RPL34,0.0,,False,protein,21
TBC1D15,0.0,,False,protein,30
SRPK1,0.0,,False,protein,240
SETD1A,0.0,,False,protein,20
DRD3,0.0,,False,protein,18
PIGT,0.0,,False,protein,5
RBM7,0.0,,False,protein,20
PGAM1,0.0,,False,protein,18
KLC1,0.0,,False,protein,41
TUBA1A,0.0,,False,protein,171
THOP1,0.0,,False,protein,39
ATXN7L3,0.0,,False,protein,17
PKN1,0.0,,False,protein,61
HADHA,0.0,,False,protein,61
NFKBID,0.0,,False,protein,4
COL4A4,0.0,,False,protein,13
HTT,0.0,,False,protein,242
BID,0.0,,False,protein,54
PDGFA,0.0,,False,protein,16
REN,0.0,,False,protein,8
ADAMTSL3,3.3069,ECM Regulators,True,protein,6
RPL21,0.0,,False,protein,122
WDFY3,0.0,,False,protein,17
KPTN,0.0,,False,protein,10
WHSC1L1,0.0,,False,protein,44
GEMIN4,0.0,,False,protein,64
PTGS1,0.0,,False,protein,6
E2F4,0.0,,False,protein,46
A2M,0.0,,False,protein,103
HMBOX1,0.0,,False,protein,51
HSFY2,0.0,,False,protein,14
IFNAR1,0.0,,False,protein,28
COG6,0.0,,False,protein,10
TRIM23,0.0,,False,protein,142
USP15,0.0,,False,protein,122
WDHD1,0.0,,False,protein,27
NOS2,0.0,,False,protein,151
RPL3,0.0,,False,protein,120
PIH1D2,0.0,,False,protein,11
FCHO1,0.0,,False,protein,7
SLC26A8,0.0,,False,protein,3
NCK1,0.0,,False,protein,237
FGFR1OP2,0.0,,False,protein,23
TXNDC9,0.0,,False,protein,31
TRPA1,0.0,,False,protein,1
PGK1,0.0,,False,protein,51
SYNE2,0.0,,False,protein,23
DNAJA4,0.0,,False,protein,19
CENPC,0.0,,False,protein,14
EXOSC8,0.0,,False,protein,53
PPP2R2B,0.0,,False,protein,51
GAA,0.0,,False,protein,14
TRMT12,0.0,,False,protein,1
PRKRA,0.0,,False,protein,46
WDR76,0.0,,False,protein,2
CORO1B,0.0,,False,protein,31
EHBP1L1,0.0,,False,protein,9
CABIN1,0.0,,False,protein,22
PSMB2,0.0,,False,protein,74
NOG,0.0,,False,protein,5
SRPR,0.0,,False,protein,9
ECSIT,0.0,,False,protein,47
INPP1,0.0,,False,protein,13
ACTN4,0.0,,False,protein,87
OLA1,0.0,,False,protein,35
BLNK,0.0,,False,protein,38
WDR5B,0.0,,False,protein,4
MRPS24,0.0,,False,protein,6
TRIB3,0.0,,False,protein,35
INO80B,0.0,,False,protein,20
TP53BP2,0.0,,False,protein,74
YBX3,0.0,,False,protein,64
UFM1,0.0,,False,protein,47
MXD3,0.0,,False,protein,7
ZNF675,0.0,,False,protein,4
ARHGEF40,0.0,,False,protein,6
LCAT,0.0,,False,protein,5
SAFB,0.0,,False,protein,69
MMP9,0.0,,False,protein,41
KCNIP2,0.0,,False,protein,7
CTSD,4.4154,ECM Regulators,True,protein,29
REEP5,0.0,,False,protein,9
GART,0.0,,False,protein,35
CDYL,0.0,,False,protein,20
LNX1,0.0,,False,protein,237
ANTXR2,0.0,,False,protein,10
SSSCA1,0.0,,False,protein,93
RPL23,0.0,,False,protein,147
DIAPH1,0.0,,False,protein,38
TXN,0.0,,False,protein,72
SNAP25,0.0,,False,protein,35
NISCH,0.0,,False,protein,12
DCAF6,0.0,,False,protein,22
BCAR1,0.0,,False,protein,76
UEVLD,0.0,,False,protein,7
COX4I1,0.0,,False,protein,8
RNF138,0.0,,False,protein,15
SULT1E1,0.0,,False,protein,14
HTATSF1,0.0,,False,protein,33
CDCA4,0.0,,False,protein,13
AGL,0.0,,False,protein,22
ACTR5,0.0,,False,protein,18
FADD,0.0,,False,protein,67
SNRPD3,0.0,,False,protein,89
CAPN2,0.0,,False,protein,50
ARPC1B,0.0,,False,protein,42
PSMB5,0.0,,False,protein,86
CCT4,0.0,,False,protein,98
FKBP8,0.0,,False,protein,81
PEBP1,0.0,,False,protein,40
ZNF783,0.0,,False,protein,3
FLOT1,0.0,,False,protein,73
LSM8,0.0,,False,protein,63
POLR1B,0.0,,False,protein,39
RGS12,0.0,,False,protein,19
FLOT2,0.0,,False,protein,42
NMI,0.0,,False,protein,67
CNTF,0.0,,False,protein,13
IGHM,0.0,,False,protein,18
WDR62,0.0,,False,protein,13
RORC,0.0,,False,protein,23
RACGAP1,0.0,,False,protein,39
GRK5,0.0,,False,protein,174
MYHBETA,0.0,,False,protein,4
ZSCAN26,0.0,,False,protein,17
STIP1,0.0,,False,protein,100
IGF2R,0.0,,False,protein,27
EEF1G,0.0,,False,protein,143
PSMD13,0.0,,False,protein,82
HELQ,0.0,,False,protein,12
FOXA2,0.0,,False,protein,10
MAGED2,0.0,,False,protein,56
DLGAP4,0.0,,False,protein,23
CYLD,0.0,,False,protein,42
EMC8,0.0,,False,protein,12
IRF3,3.6019499999999995,TF,True,protein,55
YA61,0.0,,False,protein,11
WDR4,0.0,,False,protein,37
SIRT1,3.499433333333333,TF,True,protein,217
MTA1,0.0,,False,protein,76
PHIP,0.0,,False,protein,16
GOSR2,0.0,,False,protein,9
IER5,0.0,,False,protein,3
DCAF15,0.0,,False,protein,3
PDGFB,0.0,,False,protein,23
XPO7,0.0,,False,protein,59
GOLGA8DP,0.0,,False,protein,23
AICDA,0.0,,False,protein,59
IRF5,0.0,,False,protein,35
CHERP,0.0,,False,protein,41
CEP72,0.0,,False,protein,33
CCNH,0.0,,False,protein,48
PIK3C2A,0.0,,False,protein,22
FERMT2,0.0,,False,protein,36
KRT40,0.0,,False,protein,312
FAF2,0.0,,False,protein,120
PABPC3,0.0,,False,protein,7
PPP5C,0.0,,False,protein,117
MPP5,0.0,,False,protein,17
TLE2,0.0,,False,protein,20
ID2,0.0,,False,protein,47
ACTA2,0.0,,False,protein,67
TBX3,0.0,,False,protein,9
HIP2,0.0,,False,protein,40
TSC22D4,0.0,,False,protein,53
ENKD1,0.0,,False,protein,36
RNF167,0.0,,False,protein,22
ACTA1,0.0,,False,protein,168
VKORC1,0.0,,False,protein,84
KRT13,0.0,,False,protein,55
BAX,0.0,,False,protein,65
SRSF7,0.0,,False,protein,95
NPLOC4,0.0,,False,protein,66
RIMS1,0.0,,False,protein,25
TRAF6,0.0,,False,protein,524
PTGES2,0.0,,False,protein,8
GGA1,0.0,,False,protein,44
TGFBR1,0.0,,False,protein,187
SYTL4,0.0,,False,protein,15
NME2,0.0,,False,protein,86
HK3,0.0,,False,protein,9
SEPT2,0.0,,False,protein,74
HSPA9,0.0,,False,protein,161
LIN7C,0.0,,False,protein,16
MCRS1,0.0,,False,protein,61
PSMA6,0.0,,False,protein,129
CEP44,0.0,,False,protein,44
RPL17-C18ORF32,0.0,,False,protein,97
CUL4A,0.0,,False,protein,245
SYCE1,0.0,,False,protein,30
EMC1,0.0,,False,protein,24
UBASH3A,0.0,,False,protein,20
CACNA1H,0.0,,False,protein,6
ECI1,0.0,,False,protein,6
PPP1R10,0.0,,False,protein,23
MAF,3.7275,TF,True,protein,25
MAPK8,0.0,,False,protein,168
RORB,0.0,,False,protein,19
TBXA2R,0.0,,False,protein,34
LURAP1,0.0,,False,protein,18
TPTE2,0.0,,False,protein,3
SF3B4,0.0,,False,protein,99
MTA3,0.0,,False,protein,47
ARPC4,0.0,,False,protein,1
CORO2A,0.0,,False,protein,14
COX7A2,0.0,,False,protein,2
FIP200,0.0,,False,protein,1
RAB11,0.0,,False,protein,1
RAB7,0.0,,False,protein,1
SMCR8,0.0,,False,protein,3
TIMM50,0.0,,False,protein,75
WDR41,0.0,,False,protein,2
PDCD5,0.0,,False,protein,24
ABCD1,0.0,,False,protein,12
NPHP1,0.0,,False,protein,21
DESI1,0.0,,False,protein,2
AGR2,0.0,,False,protein,20
STYX,0.0,,False,protein,2
CDKN1C,0.0,,False,protein,15
BRDT,0.0,,False,protein,4
AFF3,0.0,,False,protein,2
LANCL2,0.0,,False,protein,8
EAF1,0.0,,False,protein,21
PGC,0.0,,False,protein,4
DTYMK,0.0,,False,protein,4
HSPA6,0.0,,False,protein,56
CDK15,0.0,,False,protein,13
STK36,0.0,,False,protein,12
NUFIP1,0.0,,False,protein,13
SEC31A,0.0,,False,protein,16
CDK5R1,0.0,,False,protein,37
BCL10,0.0,,False,protein,64
RPL18,0.0,,False,protein,137
CNBP,0.0,,False,protein,62
PRKACG,0.0,,False,protein,7
IFIT3,0.0,,False,protein,53
GAPDHS,0.0,,False,protein,2
SIN3A,0.0,,False,protein,185
SSC5D,0.0,,False,protein,8
MED9,0.0,,False,protein,43
RAB11FIP2,0.0,,False,protein,18
ZC2HC1A,0.0,,False,protein,3
DDI2,0.0,,False,protein,7
KDM4B,0.0,,False,protein,13
LUC7L3,0.0,,False,protein,35
MRFAP1L1,0.0,,False,protein,38
PHGDH,0.0,,False,protein,70
NENF,0.0,,False,protein,30
TRMT61A,0.0,,False,protein,12
HEXDC,0.0,,False,protein,10
CD300C,0.0,,False,protein,3
MPZL2,0.0,,False,protein,3
ZNF579,0.0,,False,protein,12
PPP1R3A,0.0,,False,protein,3
GSR,0.0,,False,protein,25
LGR4,0.0,,False,protein,194
ST3GAL2,0.0,,False,protein,1
C6ORF47,0.0,,False,protein,2
IL17B,0.0,,False,protein,2
GMPS,0.0,,False,protein,33
PARD3B,0.0,,False,protein,10
MATN3,0.0,,False,protein,7
ZNF628,0.0,,False,protein,1
ZNF574,0.0,,False,protein,1
NOM1,0.0,,False,protein,10
CARNS1,0.0,,False,protein,1
N6AMT1,0.0,,False,protein,1
COPZ2,0.0,,False,protein,3
SACM1L,0.0,,False,protein,7
IRF4,0.0,,False,protein,23
GJA8,0.0,,False,protein,2
CRYGC,0.0,,False,protein,7
ALS2CL,0.0,,False,protein,1
TBC1D3F,0.0,,False,protein,4
RAB22A,0.0,,False,protein,11
AP1G2,0.0,,False,protein,15
SCYL3,0.0,,False,protein,5
AMIGO1,0.0,,False,protein,2
NPTX2,0.0,,False,protein,1
TRAPPC13,0.0,,False,protein,3
TRAPPC4,0.0,,False,protein,11
POSTN,4.5439,ECM Glycoproteins,True,protein,1
SLC25A44,0.0,,False,protein,1
GMPPB,0.0,,False,protein,13
CTNNA3,0.0,,False,protein,6
DSG2,0.0,,False,protein,18
TRMT1,0.0,,False,protein,26
IARS2,0.0,,False,protein,20
MASP1,0.0,,False,protein,19
BLCAP,0.0,,False,protein,3
SDF4,0.0,,False,protein,15
IGSF9,0.0,,False,protein,1
CNOT8,0.0,,False,protein,25
TCEANC2,0.0,,False,protein,2
MCEE,0.0,,False,protein,2
ZNF391,0.0,,False,protein,5
STAG3L1,0.0,,False,protein,1
PITPNC1,0.0,,False,protein,2
ACSF2,0.0,,False,protein,4
SENP2,0.0,,False,protein,22
BPIFA2,0.0,,False,protein,1
CRCT1,0.0,,False,protein,21
PTPN9,0.0,,False,protein,11
SNX1,0.0,,False,protein,37
DDX55,0.0,,False,protein,3
SUCLA2,0.0,,False,protein,23
ATP1B2,0.0,,False,protein,1
CXCR3,0.0,,False,protein,10
PTGS2,0.0,,False,protein,22
GUCY2F,0.0,,False,protein,1
FOSB,0.0,,False,protein,15
RAB1B,0.0,,False,protein,23
HELT,0.0,,False,protein,1
SPDEF,5.05345,TF,True,protein,4
SP5,0.0,,False,protein,1
ZNF689,0.0,,False,protein,6
GZF1,0.0,,False,protein,4
TNNC2,0.0,,False,protein,2
RCAN3,0.0,,False,protein,2
PAPPA,0.0,,False,protein,11
TMEM5,0.0,,False,protein,1
EXOSC10,0.0,,False,protein,59
NQO1,0.0,,False,protein,18
MAFF,0.0,,False,protein,24
CNTN3,0.0,,False,protein,1
CNTN5,0.0,,False,protein,1
APBB3,0.0,,False,protein,5
CNTN4,0.0,,False,protein,5
PHF10,0.0,,False,protein,19
MMP17,0.0,,False,protein,3
MMP15,0.0,,False,protein,4
PID1,0.0,,False,protein,15
GRIN2A,0.0,,False,protein,30
HIST1H2AC,0.0,,False,protein,4
IL7,0.0,,False,protein,3
PABPC1L,0.0,,False,protein,2
ACSL1,0.0,,False,protein,5
SYT11,0.0,,False,protein,6
CYB5R1,0.0,,False,protein,5
MRPS15,0.0,,False,protein,8
NDUFA4L2,0.0,,False,protein,13
SLC11A2,0.0,,False,protein,6
GCNT2,0.0,,False,protein,1
PCCB,0.0,,False,protein,9
GRIN2B,0.0,,False,protein,47
OPA1,0.0,,False,protein,21
MARC1,0.0,,False,protein,12
GBA,0.0,,False,protein,12
CIRBP,0.0,,False,protein,48
AMOT,0.0,,False,protein,91
NEFL,0.0,,False,protein,42
DPYS,0.0,,False,protein,1
ABCA5,0.0,,False,protein,2
PCDHGC3,0.0,,False,protein,3
ZNF331,0.0,,False,protein,8
ABCG8,0.0,,False,protein,8
VAV1,0.0,,False,protein,90
FZD10,0.0,,False,protein,1
OLFM2,0.0,,False,protein,12
COL4A6,0.0,,False,protein,11
C20ORF196,0.0,,False,protein,1
SAMD3,0.0,,False,protein,7
CEP162,0.0,,False,protein,9
OFCC1,0.0,,False,protein,4
C4ORF17,0.0,,False,protein,7
UQCR10,0.0,,False,protein,4
CHMP1B,0.0,,False,protein,18
CEP63,0.0,,False,protein,46
CLTA,0.0,,False,protein,28
INTS6,0.0,,False,protein,43
HLA-E,0.0,,False,protein,9
PTPRM,0.0,,False,protein,10
CS,0.0,,False,protein,24
CROCCP2,0.0,,False,protein,1
CNOT11,0.0,,False,protein,3
TRMT11,0.0,,False,protein,4
USP46,0.0,,False,protein,21
SDC4,0.0,,False,protein,19
ATP2B4,0.0,,False,protein,11
TBR1,0.0,,False,protein,4
GLS2,0.0,,False,protein,11
RAB3A,0.0,,False,protein,27
CRYZ,0.0,,False,protein,12
SMIM20,0.0,,False,protein,4
UNC119B,0.0,,False,protein,5
RNF216,0.0,,False,protein,17
STAT2,0.0,,False,protein,27
DNAH5,0.0,,False,protein,1
HOXA13,0.0,,False,protein,6
ZNHIT3,0.0,,False,protein,13
UBALD1,0.0,,False,protein,2
DHPS,0.0,,False,protein,32
ITGA1,0.0,,False,protein,11
EPHA8,0.0,,False,protein,14
FKBP10,0.0,,False,protein,19
SSBP3,0.0,,False,protein,18
WIPI1,0.0,,False,protein,9
CDIP1,0.0,,False,protein,2
ABHD17A,0.0,,False,protein,13
RRP7A,0.0,,False,protein,26
NR2F6,0.0,,False,protein,25
CDKN2AIPNL,0.0,,False,protein,1
DENND5A,0.0,,False,protein,4
TOLLIP,0.0,,False,protein,74
SORCS3,0.0,,False,protein,3
ENPP2,0.0,,False,protein,4
GABRG3,0.0,,False,protein,1
ATG16L2,0.0,,False,protein,4
GABRG2,0.0,,False,protein,6
GABRG1,0.0,,False,protein,1
ATG10,0.0,,False,protein,17
NEK9,0.0,,False,protein,26
NCOA7,0.0,,False,protein,11
STK3,0.0,,False,protein,76
PARN,0.0,,False,protein,15
PLP2,0.0,,False,protein,28
BAI2,0.0,,False,protein,3
KIAA0196,0.0,,False,protein,15
CASP6,0.0,,False,protein,44
STK19,0.0,,False,protein,8
TSLP,0.0,,False,protein,6
SPAG6,0.0,,False,protein,1
ZNF30,0.0,,False,protein,1
ZNF473,0.0,,False,protein,15
KIAA2013,0.0,,False,protein,4
ATP11B,0.0,,False,protein,1
ATP8A1,0.0,,False,protein,1
ATP8B4,0.0,,False,protein,2
ATP11C,0.0,,False,protein,1
ATP11A,0.0,,False,protein,1
GDA,0.0,,False,protein,21
UPK1A,0.0,,False,protein,1
GPR26,0.0,,False,protein,1
S1PR3,0.0,,False,protein,4
YY1AP1,0.0,,False,protein,12
ADAM9,5.3012,ECM Regulators,True,protein,13
MTTP,0.0,,False,protein,2
GJC1,0.0,,False,protein,3
GJB3,0.0,,False,protein,2
GJA1,0.0,,False,protein,28
B3GNTL1,0.0,,False,protein,1
CRABP1,0.0,,False,protein,3
KBTBD4,0.0,,False,protein,4
FAM171B,0.0,,False,protein,2
CCL3,0.0,,False,protein,11
ZNF618,0.0,,False,protein,1
FAM83H,0.0,,False,protein,7
RASAL2,0.0,,False,protein,11
OCLN,0.0,,False,protein,31
ALPK1,0.0,,False,protein,2
KCTD8,0.0,,False,protein,2
FBXO40,0.0,,False,protein,2
ZNF215,0.0,,False,protein,2
KCNA6,0.0,,False,protein,2
FBXL13,0.0,,False,protein,3
PIM3,0.0,,False,protein,3
POGK,0.0,,False,protein,3
RAB40A,0.0,,False,protein,2
CAMKV,0.0,,False,protein,4
ZBED4,0.0,,False,protein,7
GRK7,0.0,,False,protein,3
GNAL,0.0,,False,protein,7
MAP3K9,0.0,,False,protein,3
DCLK2,0.0,,False,protein,3
RPS6KL1,0.0,,False,protein,2
CAMK1G,0.0,,False,protein,3
THAP4,0.0,,False,protein,4
ISX,0.0,,False,protein,2
RAPSN,0.0,,False,protein,9
DMRTA1,0.0,,False,protein,4
ZNF843,0.0,,False,protein,2
TCF25,0.0,,False,protein,14
RHOBTB1,0.0,,False,protein,5
ZNF74,0.0,,False,protein,4
TMOD4,0.0,,False,protein,4
MAP3K6,0.0,,False,protein,6
