Hugo_Symbol	C3N-01021	C3L-00893	C3N-02002	C3N-00737	C3L-02345	C3N-02155	C3N-00738	C3N-02588	C3N-01024	C3L-01682	C3N-00223	C3L-02348	C3N-00167	C3N-00294	C3N-02423	C3N-02729	C3N-01071	C3N-01030	C3N-02003	C3N-01016	C3N-02572	C3N-00175	C3L-00412	C3L-01924	C3N-01413	C3N-02586	C3N-01842	C3N-02379	C3L-00279	C3L-00080	C3L-00913	C3N-01415	C3N-02000	C3N-02089	C3N-00559	C3N-01410	C3L-02365	C3N-02149	X11LU013	C3L-00095	C3L-00973	C3L-01330	C3N-01489	C3N-02087	C3N-02433	C3N-00959	C3N-01023	C3N-00560	C3N-02067	C3N-02529	C3N-02380	C3N-02158	C3N-00579	C3N-01416	C3N-00199	X11LU022	C3N-00556	C3N-00293	C3N-01799	C3N-00550	C3N-00203	C3L-00001	C3N-00217	C3L-00093	C3N-01405	C3N-00552	C3L-00009	C3L-00094	C3L-00604	C3N-00546	C3L-01862	C3N-00433	C3N-02421	C3N-02424	X11LU035	C3L-00263	C3L-02219	C3N-01414	C3N-00549	C3N-02587	C3L-01632	C3N-01074	C3N-01823	C3N-00547	C3N-00180	C3N-00578	C3L-00510	C3N-00574	C3N-01488	X11LU016	C3N-00572	C3L-02350	C3N-00704	C3L-01889	C3L-01683	C3L-00422	C3N-00169	C3L-00083	C3N-02145	C3L-01890	C3N-01072	C3N-00551	C3L-02508	C3N-02582	C3N-02422	C3L-02549	C3L-00368
hsa-miR-30c-1-3p	0.1354	0.9344	0.2725	1.6242	-1.3498	-2.6907	0.29	-1.3267	0.9075	1.2016	0.55	0.0497	1.4313	0.6524	-0.9822	0.7416	0.624	-0.0899	-0.2961	-0.2741	-0.9736	0.1285	-1.2072	-1.2647	0.2487	0.6279	0.4867	-1.0439	0.5417	1.2419	-0.33	-1.8574	0.314	-0.2465	-0.2747	-1.4732	-0.3426	-0.7943	-0.046	0.7105	-1.0863	1.7424	-0.0283	0.7211	1.435	0.4503	-2.3405	0.1197	0.2825	-0.4136	-0.2034	0.8357	1.7334	0.5718	0.633	1.0111	-1.9482	0.3552	-1.3583	-0.3095	-1.3336	1.4773	-2.3167	0.368	-0.7314	0.3051	-0.4238	-0.2462	-1.1483	1.9245	1.6744	0.4254	0.4489	-1.2991	-0.1332	0.5189	0.6053	-0.7916	-0.8722	1.0234	0.0091	-1.7982	1.157	-0.8138	-1.108	-0.1342	0.9362	1.423	-0.0846	-1.4766	1.2863	0.5207	0.6326	1.2977	-0.2238	0.3802	-0.7382	0.5062	0.342	-3.2863	-0.6365	-0.6415	0.466	0.4241	0.018	-1.5773	1.3044
hsa-miR-29b-2-5p	1.1318	1.8902	1.4255	0.9604	-0.6672	-0.1904	0.8618	-0.5008	-0.8723	0.809	1.2542	1.406	1.9018	-1.0837	-1.1407	-0.3876	-0.1746	-0.3773	-0.8959	-0.1373	0.5812	0.4117	1.2762	-0.6836	-1.0049	0.2677	-1.1504	-0.9229	0.1542	-0.2093	-0.7027	-1.0475	-0.1628	-0.343	-0.5686	-1.433	-0.7954	-0.3074	-0.3287	0.9358	0.1563	2.4176	-0.8933	0.1191	0.1848	1.8057	-1.9537	-0.0944	0.647	0.2944	1.4329	1.1814	0.1546	0.1977	-0.1025	0.3471	-1.4991	0.2817	-0.1596	-0.1271	-1.6371	0.2431	1.423	-0.0638	1.6343	0.8001	-0.408	-1.0411	-0.3895	-1.1532	-0.3194	0.3095	0.6561	-0.4773	-0.8009	-0.4912	-1.0928	-0.5743	-1.3049	1.1685	-0.7773	-0.8167	-0.7112	-0.7424	0.305	1.3872	2.3739	-1.1819	-1.618	-1.0685	1.1031	0.4366	0.9216	-0.7826	-0.8451	0.6424	-0.7265	0.2459	0.3978	-1.1311	-2.5284	-0.2191	-0.1395	1.2269	0.6177	1.3473	2.2319
hsa-miR-585-3p	-1.0941	NA	-2.1441	-0.3992	NA	-3.7605	-1.4449	-3.4932	-1.9954	0.4136	-0.3923	-2.5765	-0.915	-2.7765	NA	-4.6452	NA	-0.7973	-2.3067	-0.964	-2.2946	-3.5562	1.0979	-1.5121	-2.4056	-3.3284	-1.6021	-1.5896	-1.4185	-1.193	-0.0193	-1.22	-4.8915	NA	-4.5358	-1.1239	-2.0962	-1.4172	-2.0866	0.0406	-1.8181	-4.4424	0.3062	-0.6072	-3.9325	-2.572	-1.3777	NA	-2.4356	-1.6866	-2.3505	-2.1508	-0.8421	-2.1132	-3.1744	-2.1663	-3.1374	-3.3998	-1.8368	-2.8572	-4.057	-0.9355	NA	0.0629	-2.1144	-2.4965	NA	-0.3338	-3.1901	-1.5725	-0.6555	-2.337	-2.9168	NA	-3.4846	-1.3811	-1.5447	-0.2935	3.6481	-2.1653	NA	-0.4405	-4.1523	-1.9629	-0.9411	NA	NA	NA	-1.4594	-3.378	-2.3821	-1.1464	-2.956	NA	-1.2594	NA	-3.3925	-0.5615	-0.2272	NA	NA	-2.7208	-3.071	-3.5389	-5.1687	-1.3221	-2.5934
hsa-miR-486-3p	1.1259	1.6345	0.9639	0.8787	-0.5799	-1.4721	0.8105	-0.2686	0.3427	1.0072	-0.362	-1.1099	-0.26	2.1327	-0.4946	-0.6416	1.4867	-1.0227	1.0677	0.5431	0.2541	-0.6303	1.9055	0.5625	-1.1662	-0.0021	-0.0681	-0.34	-0.0185	-0.3845	0.57	-0.868	-0.0143	-1.9072	-0.6046	-0.3155	-0.5455	-0.694	-1.314	0.9974	-1.5664	-0.0655	-0.3054	0.6918	-0.4191	1.654	-1.6899	-0.2727	-0.0469	-1.7175	-0.7976	-1.0781	1.8978	0.6899	0.8075	-0.4362	-1.7804	1.0196	0.1885	2.0053	-1.4009	-0.5479	-0.0067	0.9971	-0.5407	-0.2967	1.3283	0.1821	-0.6979	0.0721	-0.2281	-1.136	-1.2929	-0.9905	0.786	-0.8767	-0.4362	-0.0068	-1.5327	0.4193	0.0721	0.2268	-0.1598	-0.9566	0.0139	-0.1045	0.1173	2.546	-1.2428	-0.8286	1.8358	1.3693	0.8273	0.5762	-0.4289	1.3476	-0.5381	0.5602	-1.7204	2.6365	-0.368	-0.8739	0.0929	-0.1838	0.4608	0.4566	0.4943
hsa-miR-362-3p	1.0796	2.5062	2.1225	1.4308	-0.8599	-0.1836	0.502	-0.561	0.6399	0.5841	0.6101	0.4951	1.2015	0.0616	-0.6262	2.8702	-0.209	-0.2639	0.3161	0.4826	0.5074	-0.7257	-0.8413	0.2197	0.8296	0.7024	-0.8309	0.4525	0.4057	-0.6255	-0.3185	-0.4204	0.6475	-0.006	0.8841	0.8817	0.3097	-1.4001	0.0275	-2.2464	-0.3081	0.2702	1.1091	0.3789	0.1897	0.4152	0.4199	0.1147	0.4234	0.0581	0.9938	0.7274	0.0903	-0.5622	2.6698	-0.7475	-1.6386	-0.0442	-0.0046	-1.0353	-0.2602	0.6127	-2.1884	-1.289	0.4248	-0.6279	-3.622	1.256	0.5873	1.1121	-0.1448	0.4891	-0.8428	1.0937	0.197	0.1368	-0.0385	-1.0776	-0.0632	0.71	-3.3264	-0.2218	-0.3034	-0.2066	-1.3788	-1.6439	0.4282	0.4843	-0.5337	0.0723	-1.1779	0.1636	-0.7479	-1.2875	-0.5208	0.0078	-0.219	0.2309	0.1365	-0.0104	-0.5245	0.3461	-0.8829	0.7717	0.0849	-0.8035	0.4264
hsa-miR-1248	-2.5144	-0.8607	-2.5301	0.4911	-1.3391	0.2919	-0.316	-0.1237	2.0084	-1.2285	-0.185	-1.2554	-0.9726	0.0076	-1.4001	-1.3447	-0.2589	1.0702	1.0423	1.8337	-1.489	0.9347	-2.2916	-1.2133	-0.8492	-0.4322	-0.5825	0.1363	0.0457	-2.1569	0.5372	0.316	-0.4391	3.2392	1.5351	1.5532	-1.1994	1.3434	0.4054	-2.3145	-0.7947	0.7173	1.8708	0.4366	-0.6909	-0.5727	1.804	0.6741	-1.2058	-0.4697	-1.2766	0.4176	0.093	-0.7163	-2.621	0.135	1.0829	-0.8099	-0.4215	-0.137	0.4223	0.3998	0.4444	-0.067	0.8379	0.405	0.768	-0.9279	-2.1431	-0.4852	-1.1618	-1.8578	0.0494	0.8674	0.5076	-0.8855	-0.5563	0.8809	1.184	-1.3619	-0.4077	0.1864	-1.2821	1.4843	0.9289	-0.731	-1.7095	-4.3766	0.5207	1.6002	-2.3652	-1.9714	-0.4749	-1.4424	-0.2456	-0.0772	0.6536	-1.551	1.4015	NA	-0.2937	0.1846	-2.3796	-1.9629	-1.3922	-0.1115	NA
hsa-miR-874-3p	0.2097	-1.6958	0.1866	0.7601	0.9168	-1.0369	1.1737	1.645	0.1912	-0.3656	-0.7557	0.6858	-0.452	-1.5644	0.272	0.4855	0.5681	0.7337	-0.417	0.2115	0.1619	-1.3727	1.3853	-0.3041	0.3161	0.2175	-0.4731	1.274	-0.3032	-0.1213	0.1744	-0.2901	-0.2078	-0.3642	-1.6558	-0.3484	-1.5066	0.2579	1.0464	1.324	1.3536	-0.21	0.9915	1.4292	-0.3755	1.4208	0.5375	0.06	0.825	-0.3514	0.4606	-0.8501	0.8936	1.1036	-0.764	-1.8413	0.8697	-0.7882	-0.1368	0.3382	0.7987	2.1254	-0.5484	0.434	-4.7192	0.6648	1.2663	0.0433	-0.3836	-0.9652	-0.6742	-0.0393	0.5129	0.7425	-0.7582	0.5188	-0.8597	-0.2167	0.1976	-1.1503	0.1911	0.5364	0.4552	-1.7024	0.7272	-0.0455	-0.2995	0.6828	-0.5595	-0.8417	0.1137	0.2497	-1.0452	-1.1421	0.584	-1.8956	-1.1049	1.4295	0.36	-0.1989	-0.0938	-0.5283	1.9607	-0.9845	-1.8184	1.2093	0.8426
hsa-miR-378c	-0.373	-0.2765	-0.4306	-0.0307	-0.2511	-0.9066	-0.2778	-1.4468	0.8692	-0.0722	-0.7721	1.0135	0.3778	0.2342	0.0111	-0.4169	1.5732	-0.9526	1.3287	-0.6129	-0.7147	0.0899	0.4584	-0.671	0.1282	-0.8424	0.1226	0.0922	0.9577	-0.6401	0.0059	-0.2481	-0.8835	2.8018	0.74	-0.2497	-1.5822	0.7478	0.3828	0.7877	0.0025	-0.2322	1.005	1.6247	-0.1449	1.5572	-0.3613	1.0164	-0.3127	-0.2461	0.7659	0.5081	1.3415	0.7736	-0.5467	0.1635	0.0429	-0.516	-0.0236	-0.1045	1.4074	-1.0361	-1.8508	1.2401	0.0792	1.113	0.707	-0.3476	-0.941	0.0917	-0.7961	1.4576	-0.3164	2.096	1.2249	0.9391	-0.4785	-0.0931	-0.6786	-1.1505	-3.4833	-0.1172	-0.0948	0.0456	-1.8207	-0.2376	-0.9344	-1.6299	0.0302	0.1977	1.3204	-0.4103	-0.4449	-2.4926	1.7833	-0.1382	-0.9201	0.7134	-0.2934	-1.5354	-2.0822	-0.2067	0.418	0.0548	1.3931	2.0408	-0.2064
hsa-miR-1269b	-3.6556	-3.7859	-0.2891	-0.1169	0.8752	-2.509	-3.8344	NA	-1.6096	1.4861	-3.021	-3.7945	NA	NA	NA	-3.7948	0.2886	-1.431	NA	-0.2137	-0.2545	-1.3201	-1.8209	-2.8425	0.7684	NA	-1.2921	NA	0.1988	-3.3317	-1.3655	-1.02	-0.3899	-0.5274	NA	0.1163	-1.4813	0.1994	-0.4327	-2.5783	-3.7163	0.0315	-0.3146	-2.6526	NA	-3.7923	-0.0069	-3.226	-0.1638	-1.1165	-2.2684	-2.8321	NA	NA	0.2313	-2.84	-0.1	-3.1603	NA	1.448	NA	-3.4853	1.5908	-2.6779	NA	-0.1405	0.5878	NA	-4.1072	1.5315	1.1057	-3.3152	NA	NA	-2.3684	NA	0.676	NA	2.0429	NA	-3.904	0.6821	-3.5437	-0.5553	1.6681	-3.6462	0.4378	0.2999	-0.0883	-3.676	NA	-2.0121	-2.9341	NA	-3.82	NA	-3.6834	NA	1.5463	-3.0267	-2.3956	-2.5061	NA	NA	NA	-2.5271	-1.7618
hsa-miR-4470	-0.5659	-1.2008	-0.2831	-3.6546	-7.3082	-3.8617	-10.3232	NA	NA	-9.3412	-1.4595	-4.1647	-5.2323	NA	-6.1991	NA	-0.3558	-6.5363	NA	-8.1972	-3.0446	-3.3541	-4.1419	-1.4164	NA	-1.1508	-1.5055	NA	-3.1815	-7.8725	-7.1728	-9.3281	-2.5994	-1.0966	-3.8943	-4.7789	-3.1232	-6.1834	2.1892	NA	-7.179	-4.4892	-5.0422	-4.5616	-0.4295	NA	NA	NA	-2.0731	1.078	-2.6886	-8.0053	-3.2521	-0.8359	-3.0813	NA	NA	-7.0367	-2.6593	-8.2575	-4.5978	NA	NA	NA	-6.4125	-7.3616	-2.4895	-3.1699	-7.582	-2.4977	NA	-3.7209	-1.3755	NA	NA	-4.2688	-7.0714	-2.2802	-1.6748	NA	NA	NA	-1.6948	NA	-6.8939	-6.8371	-2.1661	NA	-3.2832	-6.9825	-1.9401	-3.1142	-0.7971	NA	-3.6133	-6.4315	-5.5158	NA	-2.656	NA	NA	NA	NA	-1.8086	-4.2192	-9.0869	-2.4651
hsa-miR-548at-5p	-1.1246	-0.7273	-5.899	-0.2424	-0.5335	-1.1094	-3.3141	-4.4722	-3.1895	-4.7773	-3.9918	-5.5036	0.2522	0.9243	-0.8962	-4.119	1.4663	-2.1905	1.2377	NA	-7.9895	-1.0978	0.2913	-7.3468	-2.4177	0.0201	-1.2001	-2.7162	NA	-5.0292	NA	-3.3797	-4.6833	-2.4383	-2.8853	-4.545	0.3342	-1.8651	-1.2501	NA	-7.521	-4.2778	-0.2857	-3.3615	-3.1097	-1.7388	-6.5123	0.807	-1.9153	-3.4652	-3.3797	-2.1598	-6.2683	-4.4424	-9.2422	-6.933	-3.6571	-1.5635	-0.9839	-3.7779	0.3598	-8.8513	NA	0.2792	0.4995	-3.9347	0.9861	NA	-3.7779	-0.8348	NA	-1.6895	-2.1688	2.2736	1.6709	-4.3102	-3.1402	-4.3886	1.3099	-6.3074	1.7868	NA	-2.4632	-5.0813	-1.7575	-4.0743	-3.9861	NA	-3.9281	-3.5851	-0.5411	-2.5535	-3.4773	-10.014	-0.4779	-5.8485	-1.8726	-6.3882	-0.1221	NA	-0.6861	-4.4485	-5.2509	-0.8223	-2.4225	-4.5428	-2.1903
hsa-miR-144-3p	1.4639	0.9786	0.9972	1.2329	-1.7512	-1.547	0.3382	-0.7858	0.5991	1.7048	-0.3954	-1.8398	-0.9255	2.1479	-1.0913	-0.4785	0.2411	-1.2098	1.6416	1.4552	0.2887	-0.9411	0.046	0.774	-0.8925	-0.0668	0.6556	-0.7083	-1.6352	0.0196	0.5248	-0.1283	0.6139	-1.1999	-0.0716	2.0361	-0.3148	-2.162	-0.6142	-1.0007	-2.5117	-1.1693	0.508	-1.1279	0.1781	0.7116	-0.4193	-0.9703	0.0677	-1.0971	-0.6071	-0.9516	1.4274	0.9622	1.759	-0.4225	-2.0589	0.2219	-0.4596	1.4473	-2.1329	-1.9423	-0.2187	0.467	0.4172	-0.444	-1.2513	0.0129	0.2003	-1.8331	0.2109	-1.9213	-1.576	-1.0359	1.4713	-1.025	0.0325	0.4548	-0.7787	-0.5988	0.2542	1.7552	0.7439	-2.3109	-4.0425	0.2438	1.1119	1.1725	-0.9693	-0.7344	1.692	1.8924	-0.7976	0.0264	0.2513	0.2572	-0.2878	0.5552	-1.4775	1.3995	-1.1154	-0.7931	-0.1174	-0.6459	1.4658	-0.3011	-0.3073
hsa-miR-33b-3p	-1.8676	-1.4295	0.226	0.4422	-1.8619	-0.88	0.0369	0.4114	-2.2396	0.2442	-1.0061	-0.4034	-6.223	-0.9428	-0.0751	-3.5075	-1.1655	0.9596	2.6998	-2.5313	-1.5148	-0.965	NA	-1.1628	0.5519	0.8888	-1.3285	1.0319	-1.0069	1.9883	-4.6085	-0.0904	-2.2987	1.4726	-4.6675	-1.5062	1.1227	-0.4668	2.0468	0.7054	-2.0171	-2.2058	-3.5324	-1.4541	-1.5661	-1.1566	0.2502	0.9052	-0.3943	-0.1372	-1.7478	1.1737	1.6812	-0.581	0.0525	-0.3214	-1.616	-3.2425	-1.2816	0.1461	-4.0669	-1.4483	-1.6941	-0.4959	-1.034	-1.3504	-2.2432	-0.2421	-4.8152	-0.4117	2.7948	0.018	-2.0982	0.9225	-2.5899	-1.0856	-0.2479	-0.8402	-1.5432	0.6509	-0.0054	0.0186	-0.6832	-4.0345	-2.4114	-1.8444	-1.9169	1.3147	-2.644	-1.3217	-0.2507	-1.0116	0.4472	-0.5672	-2.8107	-0.9877	-0.4183	-3.2325	-3.3747	NA	NA	1.3169	-6.7218	-1.0724	-1.3491	-0.0644	0.284
hsa-miR-3136-5p	-4.8385	-1.9882	-5.7558	-2.7207	-8.5684	0.9291	-3.9913	-1.7813	-3.3186	-8.1241	-4.9629	-1.6992	-4.7155	0.3126	-4.6331	-3.831	3.0918	-2.9807	-0.259	-0.4208	-2.4904	-4.4038	-3.811	-2.7966	-3.1296	-1.5575	-1.2618	-0.6191	-1.444	0.1724	-1.3777	-5.9825	-7.1552	2.2354	-3.6056	-2.2087	1.2956	-2.1273	-1.0138	-2.2886	-0.5763	-0.7221	-0.0502	1.6725	-4.4933	-1.3971	-1.1616	-0.0858	-5.7958	-0.3055	-6.8669	-2.0685	-3.6333	-1.0685	-3.6171	-3.6708	-4.4253	-8.3431	-4.7119	-0.8329	-0.4883	-0.7726	-7.52	-0.6861	-3.5638	-0.5	-4.0107	-2.3186	-1.5187	NA	-1.1184	-1.5987	-3.6469	0.7595	-3.0099	0.0778	-4.9947	-3.039	-1.7644	-8.6161	-9.2202	-2.7194	-0.6848	-4.136	-4.8474	-6.0468	-0.8337	NA	-4.345	-6.1674	-2.3949	-2.5481	-1.3038	-3.0648	-1.2418	-1.2028	-2.3463	-5.3115	-1.806	NA	NA	-0.1898	-0.4374	-1.8754	-2.7787	-7.9131	NA
hsa-miR-642a-3p	1.2426	-0.1242	0.5696	1.2246	0.1234	-1.1015	0.1599	1.2082	-0.0371	0.3811	0.598	-0.8952	0.9764	-0.3316	-0.471	-1.9707	-0.1508	-0.4496	0.9117	-1.622	0.1235	0.022	1.0567	-0.2272	0.2712	0.7828	-2.3119	-0.7163	-0.1816	1.7303	-0.2408	-0.5467	-0.0881	-1.3568	0.3186	-0.05	1.0361	1.0832	-1.3578	1.1165	1.9598	0.5469	0.9444	1.6402	0.0599	1.124	-1.0917	-1.2563	-1.441	-0.3076	1.3908	0.4489	0.411	0.0256	-1.1905	-0.7198	-2.1998	1.1618	0.7147	0.1988	-0.2598	0.3099	-0.1505	-0.0479	-0.1912	-0.1402	0.5866	1.1212	-1.0097	-2.7439	-0.68	0.0552	-0.8887	1.4423	-0.2101	0.6224	-0.8669	-1.0229	-0.0624	1.0045	-2.2024	-0.7429	-1.061	-0.1469	3.6701	-1.494	-0.7173	-0.9211	-0.0529	-0.8779	0.1477	0.5739	0.0424	-0.0627	0.233	0.6699	-0.5336	0.9233	0.4826	-2.3403	-0.4376	0.5844	-0.4482	-0.7747	0.1259	1.5348	1.0884
hsa-miR-6716-3p	0.5134	-0.9532	-0.102	0.0206	-0.5389	-3.5475	1.3508	0.0685	0.7718	-0.0674	0.3791	-1.2971	1.9641	-1.9813	-1.5636	1.2535	-0.8682	0.4321	-3.8421	-0.4254	-0.6531	-3.6552	1.4898	-1.5043	-0.8299	0.0769	-2.7209	0.7807	1.0068	-3.143	-1.0488	-1.3567	1.4711	-1.1791	-0.8067	0.4849	-0.0998	-1.2137	-1.0901	0.7403	0.593	0.4946	-2.6582	-1.1375	-1.6455	-0.3273	-1.6807	-0.32	1.2729	-1.2096	-2.5163	0.3052	-0.072	0.403	-0.2858	-1.0103	-1.1166	-0.5006	-0.6016	-0.897	-0.1979	0.9485	1.3198	0.1791	-2.2076	0.476	1.2461	1.0489	-0.098	2.8713	2.0272	-0.9846	1.02	-2.8055	-1.8955	-0.8338	-0.2588	-1.3213	0.3264	-2.5012	2.0064	-0.0253	0.2116	0.4046	-0.87	-0.2371	-1.4275	1.7522	-1.3411	-0.2019	0.7415	-1.4229	-0.4928	-4.1135	-0.6515	-0.574	-1.126	0.8073	1.3633	-0.3806	1.2874	0.2828	-1.0109	-0.4579	-2.7034	-0.9954	1.7917
hsa-miR-196b-5p	-0.7664	-0.4208	0.9904	1.0972	-0.3584	0.2412	-0.3252	0.545	0.1695	0.635	-1.0687	0.9969	0.8973	-0.1629	-1.22	-1.2114	1.8967	-0.2386	-1.2655	1.3101	-1.7317	0.341	1.473	-0.1503	-0.3089	-1.5289	1.7157	0.0167	-0.7448	0.0508	-0.2652	0.7187	1.1324	1.4949	1.5767	1.4695	-1.4093	1.8204	-0.9018	-0.6382	-0.473	1.1835	0.4418	-0.9976	-1.2494	-0.9653	-0.1006	1.7849	0.3547	0.3818	0.8361	1.8122	1.0146	0.0491	-0.4183	0.1641	-0.4566	-0.1641	0.4342	-0.7539	-0.845	0.6793	1.2102	-0.2848	-0.8016	-1.0071	0.7752	1.1487	1.0522	-0.0518	0.935	-0.6929	-1.5178	-0.8909	-0.8572	-0.4798	0.4077	0.4474	2.0694	-1.3263	-1.008	0.9162	1.1062	1.6891	1.2278	-1.3165	-0.0921	0.9356	0.1193	-0.7413	-0.3234	-0.7917	-1.446	-1.1612	-1.0025	-1.185	-0.8008	-0.7071	-0.0196	-1.0594	-0.8892	-0.9892	-0.4502	1.4007	-1.8792	-1.2321	0.979
hsa-miR-27a-5p	0.0145	-0.8312	-0.2392	0.1138	-0.676	-1.3401	2.9338	-0.9923	0.3598	2.6509	-0.2069	-0.0171	-0.0209	-0.2938	-0.0705	-1.0047	1.7837	1.1396	1.062	-0.6023	-1.0363	-1.185	0.5933	-0.9745	0.2358	-0.4557	2.1306	0.1171	-0.2501	-0.0702	1.6211	0.4235	-0.8935	-0.8028	-0.144	-0.2367	-0.1983	-0.5237	0.1669	1.4931	-0.4101	-0.3359	1.1896	1.4079	-1.0871	1.6762	-2.397	-0.0292	-0.6032	-0.7207	-0.3513	-0.41	1.9116	0.9276	-1.1508	0.2625	0.3633	-0.421	0.0733	0.5022	1.2678	-0.3129	-0.4153	1.71	-0.449	-1.2779	-0.2495	-1.3105	-2.1607	-0.7363	-0.5612	0.3549	-0.0692	1.4826	0.2211	1.3416	0.0409	0.7873	-0.8626	-0.7044	-0.4573	-0.2696	1.0239	-0.1684	-0.5396	-0.4388	0.428	1.7753	0.2092	-0.2796	0.7799	0.3108	0.6465	-1.5398	0.961	0.5321	0.144	0.0485	-1.7194	-2.5757	-0.4276	-0.0765	-0.4816	-0.6643	-0.5733	1.5721	-0.4884
hsa-miR-32-5p	0.1875	-0.0515	0.8033	1.2426	-1.0277	-0.6562	0.4011	-1.3953	-0.6284	1.1158	0.2812	1.3335	-1.7638	-0.3897	-1.2888	1.3242	-0.676	-0.0176	0.0364	1.6007	-0.1814	-0.9342	-0.6987	1.0046	1.3285	-0.2187	-0.4624	-0.9526	-1.0718	-0.5918	1.4133	-0.4016	1.2385	1.4635	0.4045	1.2243	0.0762	-0.6863	0.2162	-1.6189	0.3612	-0.3958	-0.6587	0.2823	-0.8272	0.9576	0.8563	0.7778	0.3394	0.1725	-0.1439	1.4651	-0.2799	0.4165	-0.1413	-0.0988	-0.7644	0.022	0.8909	-0.527	0.1809	-2.7539	0.6892	-0.0912	1.0005	-1.071	-3.9143	1.1305	-0.1338	-1.6684	-0.2871	0.1617	-0.9414	0.519	-1.3213	1.428	-0.538	1.4465	0.7472	-0.6248	1.4856	1.2565	-0.2998	-0.0951	0.9119	-1.9237	-0.3282	-1.9817	-0.8839	-0.0154	0.6139	1.3644	0.6162	0.6144	0.3057	0.2935	-0.0766	0.2897	0.3281	1.1109	-0.9381	-0.4896	-0.1055	-1.081	0.3762	1.863	-0.8569
hsa-miR-193b-3p	-0.9091	0.2051	0.2195	-0.2053	1.3563	-0.2699	-0.2384	1.2531	1.1834	-1.6325	-0.2709	-1.6415	0.8642	1.3682	0.2143	-1.2533	2.8522	-0.1844	-1.1113	-1.0164	-0.6658	1.0479	-0.4078	-0.5234	0.2293	0.4355	-0.0454	-0.3881	1.2031	0.2931	0.858	0.008	-0.543	0.6749	1.3723	-0.3781	1.8022	-0.0836	0.0295	-0.2289	0.2804	1.0025	0.229	0.4902	-1.7106	-2.0442	-0.9455	-0.7646	-1.3385	-1.7715	0.9864	-0.4917	0.5556	-0.2915	-0.1178	-0.3968	0.7881	0.1067	0.1881	1.2765	1.3208	1.8531	-0.9171	1.0891	-0.6699	-0.3604	1.6487	0.4017	0.1887	-1.9398	-0.1998	0.4476	-0.9363	1.215	0.2415	0.0375	0.0475	-1.0615	-0.3249	-1.5365	-1.8972	1.2791	-0.1918	0.091	0.51	0.3278	1.1944	1.0938	-1.346	-0.4566	-0.1655	-1.9321	1.3279	1.5899	-0.5148	-0.1926	0.4486	0.1084	-0.4506	1.1795	0.5185	0.1606	-0.5117	-0.2132	-1.7626	-2.5201	0.276
hsa-miR-501-5p	1.0834	1.3952	1.935	1.7664	-0.748	1.5525	0.2687	0.0531	-0.4735	0.6385	0.3466	0.5635	2.1935	-0.6912	-0.6739	1.2085	1.7383	-0.6205	-0.0629	0.6393	-0.0854	-1.7457	0.6647	1.531	0.5012	-0.4508	-0.3884	0.1385	0.5092	0.0365	-1.7992	-1.137	1.0417	2.0528	0.5068	0.012	0.975	-0.0469	0.8	0.2797	-0.6861	1.6404	-0.6663	0.8422	-0.1604	-0.1215	-1.4187	1.1001	0.7344	0.9724	0.2473	2.4776	0.8288	0.019	1.9555	-0.7555	-0.9874	-0.7022	0.0871	0.0121	-0.9363	1.5318	0.2066	-0.4487	-1.0779	0.2206	-0.0818	0.133	0.4038	-1.5196	-1.077	-0.2244	-0.264	-0.4924	-0.17	-1.1326	-0.6193	-0.4492	0.4643	0.6196	-1.286	-0.9218	-1.0496	-0.7033	-1.0247	-1.073	0.2772	-0.0272	-1.8292	-1.2143	-0.1422	-0.7867	0.0119	-2.9671	-0.9541	-0.8952	-1.0709	0.0738	0.1449	-0.584	-1.2334	0.5308	-1.208	1.456	-0.4431	-0.0589	0.9646
hsa-miR-375-3p	-0.0428	0.4854	0.4824	0.3492	-0.5612	0.3155	0.6828	-0.7582	-0.6871	-0.1198	0.0732	0.3329	0.7724	0.5685	-0.7057	0.0465	-1.2153	-0.0405	-2.0651	1.6667	-0.4307	0.0299	0.5394	-0.0897	-0.8634	0.5854	0.2112	-1.0916	-0.0373	0.7322	-0.3725	-0.736	-0.4316	-2.0659	0.1033	1.3956	0.2841	0.8795	0.5576	0.3638	-1.2207	0.8025	-0.5905	-0.8612	-0.202	0.2203	1.9063	-0.2568	0.2864	-0.4148	0.3664	1.2441	-0.7173	-0.2768	-0.7241	-0.0102	-2.1264	0.3767	-0.5615	0.2794	-3.5862	0.0241	1.7483	-0.9155	-1.4522	0.0022	0.5873	2.1304	0.4828	0.5253	-0.4248	-1.0548	-0.1743	-2.0667	-0.8875	-1.2936	0.4196	0.7945	1.3066	0.8934	0.1418	1.0164	-0.5466	1.2086	3.3784	0.3173	0.9706	0.4431	-0.8024	-0.4243	0.8744	0.4787	0.4177	0.7846	-2.2699	1.2423	-0.8222	-0.8803	0.9	0.2801	-1.3424	-1.0189	-0.3719	0.2216	0.2258	0.8468	1.009
