Hugo_Symbol	C3N-01021	C3L-00893	C3N-02002	C3N-00737	C3L-02345	C3N-02155	C3N-00738	C3N-02588	C3N-01024	C3L-01682	C3N-00223	C3L-02348	C3N-00167	C3N-00294	C3N-02423	C3N-02729	C3N-01071	C3N-01030	C3N-02003	C3N-01016	C3N-02572	C3N-00175	C3L-00412	C3L-01924	C3N-01413	C3N-02586	C3N-01842	C3N-02379	C3L-00279	C3L-00080	C3L-00913	C3N-01415	C3N-02000	C3N-02089	C3N-00559	C3N-01410	C3L-02365	C3N-02149	X11LU013	C3L-00095	C3L-00973	C3L-01330	C3N-01489	C3N-02087	C3N-02433	C3N-00959	C3N-01023	C3N-00560	C3N-02067	C3N-02529	C3N-02380	C3N-02158	C3N-00579	C3N-01416	C3N-00199	X11LU022	C3N-00556	C3N-00293	C3N-01799	C3N-00550	C3N-00203	C3L-00001	C3N-00217	C3L-00093	C3N-01405	C3N-00552	C3L-00009	C3L-00094	C3L-00604	C3N-00546	C3L-01862	C3N-00433	C3N-02421	C3N-02424	X11LU035	C3L-00263	C3L-02219	C3N-01414	C3N-00549	C3N-02587	C3L-01632	C3N-01074	C3N-01823	C3N-00547	C3N-00180	C3N-00578	C3L-00510	C3N-00574	C3N-01488	X11LU016	C3N-00572	C3L-02350	C3N-00704	C3L-01889	C3L-01683	C3L-00422	C3N-00169	C3L-00083	C3N-02145	C3L-01890	C3N-01072	C3N-00551	C3L-02508	C3N-02582	C3N-02422	C3L-02549	C3L-00368
hsa-miR-4683	0.2324	1.4876	0.1238	-0.7737	-1.1962	2.193	-0.37	-0.1808	-1.6393	0.4977	0.6069	-0.4463	1.3775	-0.8096	NA	-1.6167	NA	-1.2176	-0.3553	-1.8642	1.3788	-0.2417	1.0365	0.1907	0.397	-2.3433	-0.089	-0.4395	-0.3265	-0.5679	0.9941	-1.7196	0.052	-0.0998	-0.9259	-0.3635	0.3336	0.8267	-0.5576	-1.8928	-1.1459	1.8648	-0.4135	0.2881	-0.6056	0.1955	0.543	-0.5371	-0.2169	-0.5333	1.4503	-0.2046	0.9996	-0.5832	-3.1944	-1.2196	-3.1586	0.4945	-1.1233	-0.3028	-3.0479	NA	-0.0261	-0.0115	-3.1694	1.4611	-1.9641	-0.322	0.0383	NA	NA	-0.0061	0.3766	-2.7254	-1.4944	-1.1124	-0.104	-0.9231	-0.1025	1.6294	NA	-0.7731	-1.1401	-0.2155	0.2282	-0.5274	0.9313	NA	-0.9511	-0.3913	-1.4282	1.1147	0.5193	0.8722	-1.3426	0.1451	-0.4053	0.5953	-1.1924	NA	NA	-1.7558	-0.2871	-1.962	0.2695	1.5443	1.9524
hsa-miR-1915-5p	NA	NA	NA	NA	NA	-2.7612	-2.6919	NA	NA	NA	NA	NA	NA	-2.8096	NA	NA	0.1886	NA	NA	NA	NA	NA	NA	NA	-3.7729	NA	NA	NA	NA	NA	NA	NA	-3.8549	-1.9071	-3.5109	NA	-1.8888	NA	-1.1425	-0.5709	NA	-2.4206	NA	NA	NA	NA	NA	NA	-2.8019	NA	NA	NA	NA	NA	-1.1944	NA	NA	-3.4124	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.0217	NA	NA	NA	NA	-3.9197	NA	NA	-1.3249	NA	NA	NA	-0.5551	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-1537-3p	-0.7676	NA	-2.7831	-0.5107	-3.5181	-0.4393	NA	-1.1808	NA	NA	NA	NA	-1.7099	-1.2246	NA	-2.6167	-2.1333	-3.2176	NA	NA	NA	-1.5636	-0.8704	-2.3943	-1.188	-3.9282	-3.259	-3.2468	-3.4964	-2.7378	-2.4654	NA	-1.5329	-2.9071	-2.5109	-2.5334	-3.4737	NA	-3.1425	NA	-0.8828	-3.4206	NA	NA	-2.3426	NA	NA	-1.5371	-2.8019	NA	NA	-2.7895	NA	NA	-0.8725	-1.8045	NA	-3.4124	-2.7082	NA	NA	NA	NA	NA	-3.1694	-2.5389	NA	-2.907	NA	NA	NA	-2.1215	-2.5303	-1.1404	-2.4944	-3.9197	NA	-1.1455	NA	-3.5405	NA	-2.3581	NA	NA	-1.3568	-3.3347	-3.9756	NA	-2.536	NA	-2.4282	-3.6927	NA	NA	NA	NA	-1.0834	-2.9896	-3.5143	NA	NA	NA	-2.5095	NA	NA	NA	-0.8956
hsa-miR-3085-5p	-1.3526	0.2075	-1.4612	-0.5107	NA	-2.7612	2.878	0.4973	NA	NA	0.022	1.4282	-1.7099	NA	NA	-0.2948	0.1886	NA	-1.9403	-0.5423	-0.4956	NA	1.522	NA	-1.188	NA	0.326	NA	-2.4964	-1.4159	NA	-3.3045	-2.2699	NA	0.2965	1.5959	-2.4737	1.3793	-2.1425	-0.8928	-2.4678	NA	-1.2209	NA	0.3204	-2.0269	NA	-0.2152	-2.8019	NA	-2.7196	2.2766	-0.7166	-2.1682	-2.1944	-1.8045	NA	-0.2424	NA	NA	NA	-2.0294	0.8807	NA	NA	-0.217	0.4954	0.2629	0.2498	NA	NA	-0.7065	NA	-2.7254	-2.4944	-1.5978	-0.8409	-1.7305	NA	-1.9555	NA	0.2269	0.3193	2.0215	-1.3568	NA	-2.9756	NA	-1.536	NA	-2.4282	-1.6927	-0.5682	-3.5202	-3.6645	-3.7618	-1.0834	NA	-1.9293	NA	NA	NA	-2.5095	-0.0875	-3.1229	-1.6256	NA
hsa-miR-192-3p	-3.3526	-1.5999	-1.4612	-2.0957	-0.7107	-0.1763	0.8931	NA	-1.0543	-2.3096	-4.148	2.4923	-0.2505	-1.2246	-1.0863	-1.0317	-0.5483	-1.6327	-1.9403	NA	-0.2061	NA	-0.063	-1.8093	-0.188	-1.1209	-2.259	-0.0769	0.0885	-2.7378	NA	-1.7196	-1.5329	4.0929	0.0741	-2.5334	NA	-1.0802	-3.1425	NA	3.4391	NA	-3.2209	-0.4488	-2.9275	5.9824	NA	0.2702	-0.9945	0.2443	-0.3977	1.2979	0.646	-3.1682	-2.1944	-3.8045	NA	-1.4124	-1.7082	-1.3028	-1.4629	NA	1.2958	-0.8188	NA	-2.5389	0.8433	-0.585	-2.6247	NA	3.3706	-1.3846	-1.5303	-1.7254	NA	3.1992	-1.8409	-2.7305	4.7697	-0.9555	NA	NA	-2.1401	-1.0229	-2.3568	NA	NA	NA	-3.536	-1.8063	1.0954	-0.5228	-1.5682	NA	-3.6645	-1.7618	NA	-2.9896	-1.9293	NA	-3.2829	NA	2.6869	-3.5469	-0.8009	4.4548	0.2419
hsa-miR-5691	-1.0307	NA	-2.1981	NA	NA	NA	NA	NA	NA	NA	-3.148	NA	NA	NA	NA	-1.6167	NA	NA	NA	-2.8642	NA	NA	NA	-3.3943	NA	NA	NA	NA	NA	-3.7378	NA	NA	NA	NA	NA	-3.5334	-3.4737	-3.0802	-3.1425	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.8019	NA	-2.1347	-0.3301	NA	-2.1682	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.9197	NA	-2.1455	NA	NA	NA	NA	NA	-2.0229	NA	-2.3347	NA	NA	NA	-3.3913	NA	-2.6927	NA	NA	NA	NA	NA	NA	-2.5143	NA	NA	NA	NA	-2.5469	-3.1229	NA	NA
hsa-miR-3920	NA	-1.2779	-3.7831	-3.0957	-1.5181	NA	-1.37	NA	NA	NA	-2.563	-2.6162	-2.7099	-1.2246	-2.6712	-2.6167	NA	NA	NA	NA	-2.6656	NA	NA	-2.3943	-3.7729	NA	-2.259	NA	0.4105	-3.7378	-0.8804	-1.3045	NA	NA	-3.5109	NA	NA	NA	-3.1425	-1.3078	NA	NA	NA	-1.4488	NA	NA	NA	NA	-2.2169	NA	-3.7196	-3.7895	-1.5239	-0.8463	NA	-3.8045	NA	NA	-2.7082	-2.8877	NA	NA	NA	-2.8188	NA	NA	-2.9641	NA	-4.2096	NA	-1.0217	-2.7065	-3.5303	-1.7254	NA	-2.9197	-2.4259	NA	NA	-1.9555	NA	-1.3581	-1.5551	-3.0229	NA	-2.3347	NA	-2.6	-3.536	-1.8063	NA	-3.6927	-3.5682	NA	-2.0796	-0.9544	-1.8203	NA	-1.5143	-3.1589	NA	-1.7558	NA	NA	NA	-1.6256	NA
hsa-miR-4660	NA	NA	-3.7831	-1.0957	-1.5181	-1.7612	-2.1069	-0.6953	NA	NA	-1.3406	-2.0313	-1.7099	NA	-1.6712	-1.2948	0.8667	-2.2176	-1.3553	-2.8642	NA	0.2437	-0.2854	NA	-1.188	-1.6063	-0.4516	-3.2468	NA	-1.1529	-2.4654	NA	-2.2699	0.5523	-1.9259	-2.5334	NA	NA	-1.1425	-1.3078	-2.4678	-2.4206	-3.2209	NA	-0.6056	-2.6119	-1.042	1.7108	-2.8019	-3.3406	NA	-0.7895	-0.354	-1.5832	-3.1944	-0.8045	-3.1586	-2.4124	NA	NA	NA	NA	NA	-0.1184	-1.1694	-1.5389	NA	-1.322	-1.8877	-1.2303	NA	-2.7065	-3.5303	NA	-1.4944	-0.9197	-2.4259	-3.7305	-1.9098	NA	NA	-1.3581	NA	-1.0229	-0.1869	-2.3347	NA	NA	-2.536	-3.3913	-2.4282	NA	-3.5682	NA	NA	-2.1768	-3.4053	-1.9896	-0.5143	NA	NA	-1.1708	-4.0944	-3.5469	NA	-3.2106	-1.2175
hsa-miR-4665-5p	NA	-2.5999	NA	-1.5107	-2.5181	-2.7612	NA	-3.5027	-1.0543	NA	NA	-2.0313	NA	NA	NA	NA	-0.5483	NA	NA	-1.8642	NA	NA	NA	-3.3943	NA	-3.9282	NA	-0.9249	-1.4964	-3.7378	NA	NA	NA	-1.9071	NA	-0.7261	NA	NA	-2.1425	NA	NA	-2.4206	-1.6359	-2.0338	NA	NA	NA	-2.5371	NA	NA	NA	-2.7895	NA	-3.1682	-3.1944	NA	-1.5737	-1.8274	-2.7082	NA	NA	-3.0294	-0.0261	-3.8188	-2.1694	NA	-1.9641	NA	-2.2096	NA	NA	-0.8991	-1.5303	-2.7254	NA	-3.9197	NA	-3.7305	NA	NA	NA	NA	NA	NA	NA	-2.3347	NA	NA	NA	NA	-1.1062	NA	-2.5682	NA	-1.6645	-2.7618	NA	-0.6677	-3.5143	NA	NA	NA	-1.5095	-1.5469	-4.1229	-0.6256	NA
hsa-miR-7848-3p	-3.3526	NA	-2.7831	NA	NA	NA	-1.6919	NA	NA	NA	-1.826	-2.6162	NA	NA	-3.6712	NA	-0.5483	-0.6327	-1.9403	NA	NA	-2.5636	-1.8704	NA	-2.188	NA	-1.259	NA	-1.1745	-3.7378	-2.4654	NA	NA	-1.9071	-3.5109	-1.9485	NA	-2.0802	-2.1425	-1.8928	NA	-3.4206	NA	NA	-3.9275	-2.0269	NA	NA	-2.8019	NA	NA	NA	NA	NA	NA	NA	-3.1586	NA	NA	NA	0.5371	-2.0294	-1.4412	-2.8188	NA	-0.9539	NA	NA	-2.6247	-3.2303	0.7439	-2.7065	NA	-0.4034	-2.4944	-3.9197	NA	NA	NA	-1.9555	NA	NA	-2.1401	NA	NA	NA	NA	NA	NA	NA	-3.4282	-1.6927	NA	-0.1982	NA	NA	NA	NA	-2.5143	NA	NA	NA	NA	NA	-4.1229	NA	NA
hsa-miR-5090	-1.3526	-0.2779	-0.0827	-2.0957	-1.9331	1.4867	-0.522	0.6672	-1.0543	-3.3096	-1.826	-1.0313	1.538	-1.2246	-0.5013	0.0838	-0.1333	-1.6327	-2.9403	-0.0569	-0.0806	-0.7563	0.4516	-2.3943	-0.3135	-0.7583	0.5484	0.2126	-0.9115	0.0695	0.8566	-1.3045	-0.2699	1.1803	-3.5109	-1.5334	-0.3038	0.6203	-3.1425	-0.5709	-0.1459	0.6668	-1.6359	-0.0338	0.1599	-1.29	NA	0.0478	-1.8019	-2.3406	-0.5497	0.0178	-0.354	-2.1682	-0.0245	-0.4826	-0.1586	-1.0904	-2.1233	-0.8877	-0.726	0.5556	0.7812	0.5031	0.0005	-1.5389	-0.9641	0.093	0.3753	NA	-0.0217	-1.1215	-0.7229	-0.1404	-0.1725	-0.9197	-0.4259	-1.4085	0.0902	-1.5405	-0.654	-0.7731	-1.1401	NA	1.3437	-3.3347	-0.5162	-0.6	NA	-0.8063	0.1568	-1.3708	0.0168	-0.7128	-1.0796	-0.1768	-0.4053	-1.9896	-3.5143	NA	NA	-1.7558	-3.0944	0.2604	0.2695	-0.0406	0.5898
hsa-miR-6855-5p	-1.0307	NA	NA	-2.0957	NA	-1.7612	-2.6919	NA	-1.0543	NA	-0.826	-2.0313	-0.388	NA	NA	NA	NA	NA	NA	NA	NA	-1.9787	-0.5484	-1.8093	NA	-2.3433	NA	-0.4395	-1.4964	-2.1529	NA	NA	-2.2699	-1.9071	NA	NA	-1.1518	-3.0802	-3.1425	-0.5709	NA	NA	NA	NA	-3.9275	NA	NA	NA	NA	-2.3406	NA	NA	-2.5239	NA	-3.1944	-3.8045	NA	NA	NA	NA	NA	NA	NA	-2.8188	-0.8475	NA	-2.9641	NA	-0.7502	1.2291	NA	-0.5366	NA	-2.7254	NA	-3.9197	NA	NA	NA	-2.5405	NA	NA	-3.1401	NA	NA	NA	-3.9756	NA	NA	NA	-1.4282	-3.6927	-2.5682	NA	NA	-2.1768	-2.4053	NA	-3.5143	NA	NA	NA	NA	-2.5469	NA	NA	-0.8956
hsa-miR-4286	0.8953	0.9237	0.3868	-0.0957	0.3888	-1.1763	0.215	1.9236	0.3607	0.8603	-0.978	-1.0313	0.8136	-0.8096	-1.0863	0.0838	0.6741	0.3673	-0.9403	0.3057	0.9194	-0.7563	1.2996	0.4131	0.6865	1.026	0.4415	-0.4395	1.591	0.5101	0.9941	-0.4972	-0.0475	-0.0998	-0.0515	-1.9485	0.6137	1.0898	1.3169	1.1947	-0.0084	0.5794	-0.4135	1.4256	0.6574	-2.0269	-0.457	-0.2152	0.2856	-0.3406	-0.1347	-0.3301	0.5635	0.7387	2.2318	-0.1041	-0.1586	0.5876	-1.1233	0.4342	0.4115	0.4301	-3.0261	0.7048	0.6379	-0.9539	0.3579	-1.322	0.3139	-0.423	0.1158	1.4634	0.7176	0.082	-0.4944	0.6652	0.1591	-1.1455	1.2601	-0.7331	0.5683	0.2269	0.4449	0.1471	-0.3568	-1.3347	0.4167	1.4	-0.7287	0.0682	-0.1062	-1.6927	0.8242	-1.9352	0.9204	1.1924	0.1797	-0.4047	1.3437	0.5416	-0.2829	0.0516	-0.1875	1.36	-0.6634	0.1114	1.306
hsa-miR-1275	-3.3526	-0.7925	-0.9757	-0.5107	-0.5181	-2.7612	-1.1069	-1.5027	-1.0543	0.1498	0.7589	-1.2943	-0.388	-0.4876	-2.0863	-2.6167	-0.1333	-3.2176	-0.6184	NA	NA	-2.5636	-1.8704	-3.3943	-2.7729	-2.9282	-1.259	-1.2468	-1.1745	-1.1529	NA	-1.7196	-0.5329	-1.3222	-1.9259	-1.2115	-0.8888	-2.0802	-1.5576	1.4995	-1.4678	-0.2507	0.1011	-1.4488	-1.3426	-0.6119	NA	-1.5371	-1.2169	-3.3406	-3.7196	-0.0891	-0.939	-3.1682	-1.1944	-1.8045	NA	-0.8274	0.4617	-0.0804	-3.0479	-0.7074	-0.2188	-0.3594	1.0785	-2.5389	-0.9641	0.2629	-2.2096	0.2291	0.1158	-1.3846	-1.2084	-1.7254	-0.4944	-1.9197	-1.104	-0.7305	-0.9098	-1.9555	0.8765	NA	0.0298	-1.0229	1.7307	NA	0.1943	-1.015	-2.536	-3.3913	-0.6208	-2.1077	-1.9832	0.0648	-0.3426	1.7928	-3.4053	-1.9896	-2.5143	-1.1589	-2.2829	-1.1708	-4.0944	0.2604	0.3366	-3.2106	-3.2175
hsa-miR-508-5p	NA	1.2075	-1.4612	NA	-0.9331	-2.7612	-2.6919	-3.5027	NA	-0.9877	-2.563	-3.6162	-0.7099	NA	-1.3493	0.8427	NA	3.5768	-0.9403	NA	-1.3436	-1.9787	-0.063	NA	-3.7729	-2.9282	-3.259	NA	-1.4964	-3.7378	-2.4654	-3.3045	-1.5329	2.6778	NA	-1.5334	-3.4737	0.2418	-3.1425	-2.8928	NA	-1.8357	-3.2209	-3.0338	-2.3426	-0.8045	NA	NA	4.5947	-1.7557	1.1872	-0.7895	-2.5239	0.2912	-0.6095	1.7501	NA	-0.8274	0.6137	-2.8877	NA	0.6711	-1.4412	-1.4969	-1.5845	2.4153	-1.3791	-1.907	0.3139	-1.2303	NA	-0.3846	0.0547	-2.7254	-0.4944	-2.3348	0.822	-3.7305	-2.9098	3.8258	2.5854	NA	-1.5551	-2.0229	-3.3568	-3.3347	NA	1.648	-2.536	-0.5839	0.1568	-2.6927	3.883	1.6091	NA	-0.7618	1.1183	0.0104	-1.5143	2.7953	NA	-1.1708	-2.5095	-1.225	-2.1229	-0.6256	1.1748
hsa-miR-4454	-0.5453	-1.0149	-0.9757	-0.0957	-3.5181	-0.1763	-2.6919	-3.5027	NA	-2.3096	-0.978	-2.0313	-1.7099	-0.0022	-2.6712	NA	0.4517	-2.2176	-0.9403	-1.8642	-0.8582	-1.5636	-2.8704	0.0652	-1.188	-2.3433	-2.259	-0.9249	-3.4964	-0.0374	-0.4654	-1.7196	-2.8549	-1.3222	-0.5109	-0.3635	-1.8888	-0.7582	-1.5576	-1.8928	-3.4678	-2.4206	0.4796	-0.4488	-2.3426	-2.0269	0.7654	-0.5371	-0.3425	-1.3406	-1.3977	-3.7895	-2.5239	-3.1682	-1.1944	-1.4826	-0.5737	-0.4124	-1.7082	-1.8877	0.122	-0.4444	-3.0261	-2.8188	NA	NA	-0.6421	-1.322	-2.2096	-1.6453	-0.5362	-1.3846	-3.5303	-0.7254	-2.4944	-1.5978	-0.8409	-2.1455	-1.9098	-1.5405	-3.824	-0.3581	-1.5551	-0.2155	0.1027	-0.7497	-1.1682	NA	-1.2141	-0.8063	-3.4282	NA	-1.2462	-2.5202	-2.6645	-0.9544	-3.4053	-0.9896	-2.5143	-3.1589	-0.961	-1.7558	-2.0944	-1.962	-1.5379	NA	-0.6326
hsa-miR-10397-3p	NA	NA	NA	NA	NA	-2.7612	NA	-2.5027	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.8642	-3.6656	NA	NA	NA	NA	NA	-3.259	NA	NA	-3.7378	NA	NA	-2.8549	NA	NA	-3.5334	NA	-0.4952	-3.1425	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.1586	NA	NA	NA	NA	NA	NA	NA	-1.1694	-1.5389	NA	NA	NA	NA	NA	NA	NA	NA	-2.4944	NA	NA	NA	-0.9098	NA	NA	NA	NA	NA	-3.3568	-3.3347	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.5143	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-3139	NA	-2.0149	-1.4612	-2.0957	NA	1.0461	-2.1069	-1.9177	NA	-1.3096	0.022	NA	-2.7099	NA	NA	NA	NA	NA	NA	-1.8642	-1.6656	NA	NA	-1.8093	-3.7729	-1.9282	-3.259	-1.6619	-3.4964	-2.7378	NA	-0.9826	-0.3954	1.4852	0.2965	-3.5334	-2.4737	NA	-0.1425	NA	-2.4678	0.4863	NA	NA	-3.9275	NA	NA	-2.5371	-3.8019	0.1188	NA	0.6028	-3.5239	-3.1682	-0.6095	NA	NA	NA	NA	-2.8877	NA	NA	NA	NA	NA	-1.5389	-2.9641	-1.322	-1.2096	NA	NA	-2.1215	-3.5303	NA	-1.4944	NA	-1.104	NA	-2.9098	-1.2186	NA	-0.0361	-2.1401	NA	NA	-1.3347	NA	NA	NA	-1.0694	NA	NA	-3.5682	NA	NA	-2.7618	-3.4053	-0.9896	-1.5143	NA	NA	-1.7558	NA	-1.225	-2.1229	-1.2106	NA
hsa-miR-7974	-1.3526	NA	-1.4612	NA	-0.9331	-1.7612	-2.6919	-2.5027	-2.6393	NA	-1.148	-2.0313	-3.7099	2.1446	-0.6712	-0.2948	1.4517	-0.8957	0.6447	NA	-1.6656	NA	NA	-1.8093	-1.451	-2.3433	-1.259	2.7305	-2.4964	-3.7378	0.1196	1.3393	-0.8549	0.2628	-3.5109	-1.9485	0.6962	-0.7582	-1.5576	-0.5709	NA	-3.4206	0.1011	0.1361	-1.9275	-3.6119	NA	0.0478	-3.8019	-0.1707	-2.7196	NA	NA	-3.1682	NA	-1.8045	NA	-2.4124	-0.7082	-0.3028	-0.0479	NA	NA	0.8816	-0.5845	NA	-0.6421	0.2629	-4.2096	0.6766	-1.7586	-0.2471	-3.5303	1.9751	0.0906	-2.9197	NA	-2.7305	-1.3249	-3.5405	NA	1.4493	1.9043	-1.0229	0.1027	NA	-0.6537	2.4875	NA	-2.3913	-3.4282	-2.1077	-3.5682	NA	-2.6645	-1.4399	-2.4053	-2.9896	NA	NA	-0.961	0.0516	-2.0944	0.1535	-1.3155	-0.8886	NA
hsa-miR-4763-3p	NA	NA	-2.7831	-2.0957	NA	NA	NA	-3.5027	NA	NA	NA	NA	-2.7099	NA	NA	NA	-0.5483	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.1529	NA	NA	NA	NA	NA	NA	NA	-3.0802	-3.1425	NA	NA	-1.8357	NA	-1.4488	NA	NA	NA	NA	NA	NA	NA	NA	-3.5239	NA	NA	NA	NA	NA	NA	NA	-3.0479	NA	NA	-2.2338	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.3568	-3.3347	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-3662	NA	NA	-0.9757	-2.0957	NA	NA	NA	-1.5027	NA	NA	NA	NA	NA	-1.2246	-2.0863	NA	-0.1333	NA	NA	-1.8642	NA	NA	NA	NA	NA	NA	NA	-0.2468	NA	-2.7378	-2.4654	NA	NA	NA	NA	NA	-1.1518	NA	-2.1425	NA	NA	NA	NA	-3.0338	NA	NA	NA	-2.5371	NA	-2.3406	NA	-3.7895	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.8188	-0.5845	NA	NA	-2.907	NA	NA	NA	0.381	NA	0.4445	NA	-3.9197	NA	NA	NA	NA	NA	NA	-3.1401	NA	-1.3568	NA	NA	1.57	NA	NA	-2.4282	-2.1077	NA	NA	-3.6645	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.2106	NA
hsa-miR-494-5p	NA	NA	-2.7831	-2.0957	NA	0.0461	-3.6919	-2.5027	NA	NA	NA	-3.6162	-2.125	NA	-2.0863	NA	-2.1333	-1.2176	NA	NA	NA	NA	NA	-3.3943	NA	NA	NA	-2.2468	-0.9115	NA	NA	-3.3045	-0.6849	NA	-3.5109	NA	-3.4737	NA	-3.1425	-2.8928	-2.4678	NA	NA	NA	-3.9275	NA	NA	NA	NA	NA	-2.7196	-2.7895	NA	NA	NA	-2.8045	NA	NA	NA	NA	-3.0479	NA	NA	-2.2338	NA	-0.9539	NA	NA	-2.6247	NA	NA	-1.7065	NA	-1.7254	NA	-1.5978	NA	-2.7305	NA	-1.9555	NA	-2.3581	NA	NA	NA	-2.3347	NA	NA	-1.2141	NA	-1.1062	-2.1077	NA	-0.5202	-2.0796	1.1924	NA	-1.9896	NA	NA	NA	NA	-2.5095	NA	-1.8009	NA	NA
hsa-miR-6762-3p	-3.3526	-0.7925	-1.4612	-0.7737	-0.7107	-1.1763	-0.1069	NA	-2.6393	-1.3096	-1.826	-0.6162	0.0974	-1.2246	NA	-1.2948	NA	-0.4103	0.3816	-0.0569	-2.6656	-1.9787	0.2996	-1.3943	-0.451	-0.4688	-1.674	-1.6619	-0.9115	0.4321	-2.4654	NA	0.3931	1.2628	-1.5109	-0.9485	-3.4737	-0.0802	-0.5576	-1.3078	-2.4678	-0.6133	-1.6359	-1.0338	-2.9275	-2.0269	NA	0.6328	-0.2169	-0.5333	-2.1347	0.1174	-1.5239	-0.1682	0.506	-2.2196	-1.1586	-0.0904	0.2918	0.1123	-0.726	0.778	NA	-2.2338	-0.5845	NA	0.2059	-2.907	-1.2096	-0.0604	-0.1737	-3.7065	-0.9453	-2.7254	-0.1725	-1.1124	-1.8409	-1.4085	-0.3249	1.2144	NA	1.2269	-2.1401	-1.4379	0.8912	-0.5274	0.3463	NA	-0.7287	-1.3913	0.2723	-3.6927	0.1323	0.7278	-2.6645	-0.5919	-1.4053	-1.9896	-1.9293	NA	NA	-0.4338	-3.0944	0.1535	-0.6634	-1.6256	0.3674
hsa-miR-6758-5p	NA	NA	NA	NA	NA	-1.7612	NA	-3.5027	NA	NA	NA	NA	NA	NA	NA	NA	-2.1333	NA	NA	-1.8642	NA	NA	NA	-3.3943	NA	NA	-3.259	NA	NA	-1.7378	-2.4654	NA	NA	-1.3222	NA	NA	NA	NA	-2.1425	NA	NA	-3.4206	NA	NA	NA	NA	NA	-1.5371	NA	NA	NA	-3.7895	NA	NA	NA	NA	NA	NA	-1.1233	-1.8877	NA	NA	NA	NA	-0.5845	NA	NA	NA	-4.2096	NA	NA	NA	-1.9453	NA	NA	NA	NA	-2.7305	NA	NA	NA	NA	NA	-3.0229	NA	-3.3347	NA	NA	NA	NA	-2.4282	NA	NA	NA	NA	-2.7618	-2.4053	NA	NA	NA	NA	-2.7558	-4.0944	NA	NA	NA	NA
hsa-miR-5189-5p	NA	NA	NA	NA	NA	-1.7612	NA	NA	NA	NA	NA	NA	NA	NA	-3.6712	NA	NA	NA	NA	-1.2792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.4737	NA	-2.1425	NA	NA	NA	NA	NA	-1.9275	-2.6119	-2.042	NA	NA	NA	NA	NA	NA	NA	-2.1944	-3.8045	NA	NA	NA	NA	NA	NA	NA	-3.8188	NA	NA	NA	-1.322	NA	NA	NA	NA	NA	NA	-2.4944	NA	NA	NA	-1.3249	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.5682	NA	NA	NA	NA	-2.9896	NA	NA	NA	NA	NA	NA	NA	-3.2106	NA
hsa-miR-1229-5p	NA	NA	-1.7831	NA	NA	-2.7612	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.3943	NA	NA	NA	NA	NA	-1.4159	NA	NA	NA	NA	NA	NA	NA	NA	-2.1425	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.1694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.3568	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.8203	NA	NA	NA	NA	NA	NA	NA	NA	-1.6256	NA
