dc_pair,d,z,mean,sd
DB03608_poor,1.3333333333333333,-0.5327609381759527,1.475,0.26591038590723254
DB03608_poorest,1.3333333333333333,-0.5776362221080106,1.4836666666666665,0.2602560704810212
DB03608_richest,1.3333333333333333,-0.8518365683967682,1.5653333333333335,0.2723527124887873
DB03608_rich,1.3333333333333333,-0.6235161890231941,1.5016666666666665,0.26997427861022455
DB03609_poor,1.0,-0.30545177193526696,1.127,0.4157775847733977
DB03609_poorest,1.0,-0.32105506910301207,1.145,0.45163591531232317
DB03609_richest,1.0,-0.4390903716003181,1.199,0.4532096645041895
DB03609_rich,1.0,-0.3902893822376937,1.177,0.4535096470859247
DB03606_poor,1.5,0.3597927517841885,1.389,0.30851093983844396
DB03606_poorest,1.5,0.39251322630901697,1.3765,0.31463907894602033
DB03606_richest,1.5,0.18525225632833167,1.44,0.323882694814033
DB03606_rich,1.5,0.2731715536560065,1.4135,0.3166508329374802
DB03604_poor,1.0,-0.10113636444253439,1.018,0.17797752667120642
DB03604_poorest,1.0,-0.11867816581938492,1.025,0.21065374432940895
DB03604_richest,1.0,-0.26582665698377445,1.066,0.24828209762284514
DB03604_rich,1.0,-0.21707238158772618,1.045,0.20730412441627877
DB03602_poor,2.0,1.168000749488392,1.5855,0.3548799092650921
DB03602_poorest,2.0,1.1870205193531995,1.5625,0.36856987125916846
DB03602_richest,2.0,1.0424515846760276,1.6315,0.35349363502049086
DB03602_rich,2.0,1.1312144767165384,1.6055,0.3487402328381398
DB03600_poor,1.6666666666666667,1.066095002940092,1.408,0.24263003386500473
DB03600_poorest,2.0,2.3100279049871046,1.41,0.25540817005987365
DB03600_richest,1.6666666666666667,0.7963277978979612,1.4656666666666665,0.252408619328087
DB03600_rich,1.6666666666666667,0.9903087758677016,1.4206666666666665,0.24840737151345219
DB14724_poor,1.0,-1.5709551572543257,1.733,0.466595113562069
DB14724_poorest,1.0,-1.5091985093411469,1.72,0.4770744176750625
DB14724_richest,1.0,-1.8072576207289361,1.787,0.435466416615564
DB14724_rich,1.0,-1.6723016910708826,1.771,0.46104121290834726
DB12865_poor,2.0,0.8955766740438257,1.549,0.5035861396027494
DB12865_poorest,2.0,0.9173988370120234,1.543,0.49814756849752867
DB12865_richest,2.0,0.7295919152037826,1.641,0.4920558911343303
DB12865_rich,2.0,0.7979276128181461,1.609,0.490019387371561
DB02222_poor,1.0,-0.30545177193526696,1.127,0.4157775847733977
DB02222_poorest,1.0,-0.32105506910301207,1.145,0.45163591531232317
DB02222_richest,1.0,-0.4390903716003181,1.199,0.4532096645041895
DB02222_rich,1.0,-0.3902893822376937,1.177,0.4535096470859247
DB14881_poor,2.0,1.8265238973254598,1.198,0.43908541310319105
DB14881_poorest,2.0,1.6629356041549628,1.248,0.45221233950435274
DB14881_richest,2.0,1.387284154320362,1.297,0.5067454982533146
DB14881_rich,2.0,1.57938493178498,1.25,0.47486840282335063
DB02569_poor,1.0,-0.2213869467628597,1.058,0.2619847323795797
DB02569_poorest,1.0,-0.12391806919146343,1.035,0.28244468484997204
DB02569_richest,1.0,-0.2886341435134333,1.089,0.30834882843948025
DB02569_rich,1.0,-0.21801778208731548,1.066,0.3027276003274231
DB05607_poor,2.0,0.6063565954898686,1.709,0.47991561758292467
DB05607_poorest,2.0,0.6086180002383083,1.711,0.47484629091949326
DB05607_richest,2.0,0.5273114381688566,1.764,0.4475533487753164
DB05607_rich,2.0,0.5624614156277854,1.736,0.4693655291987259
DB02220_poor,1.0,-0.7245887858054555,1.354,0.48855296539883986
DB02220_poorest,1.0,-0.6920034566431543,1.348,0.502887661411572
DB02220_richest,2.0,1.0988655599134032,1.453,0.49778609864077156
DB02220_rich,2.0,1.2407837576258873,1.382,0.498072283910679
DB09202_poor,1.8333333333333333,1.3496771810462054,1.5685,0.19621976058604404
DB09202_poorest,1.8333333333333333,1.1912093632632847,1.5868333333333335,0.2069325574512946
DB09202_richest,1.6666666666666667,0.12617556676759145,1.6415,0.19945752819975374
DB09202_rich,1.8333333333333333,1.1085916199688306,1.6041666666666667,0.2067187434387334
DB09203_poor,1.6666666666666667,0.6112998130180668,1.4833333333333334,0.2999073931140152
DB09203_poorest,1.6666666666666667,0.6389321542070422,1.4776666666666667,0.2958060550803892
DB09203_richest,1.3333333333333333,-0.7948541112175305,1.5623333333333336,0.2881031836763427
DB09203_rich,1.6666666666666667,0.48095725708146936,1.5246666666666666,0.2952445314198612
DB02565_poor,1.0,-0.26892015885804516,1.112,0.4164804917400094
DB02565_poorest,1.0,-0.31922420063018864,1.136,0.4260328625822191
DB02565_richest,1.0,-0.4259982161362048,1.192,0.45070611267210475
DB02565_rich,1.0,-0.3376778348859258,1.148,0.4382875768259922
DB15685_poor,1.0,-0.7155265760088628,1.1091666666666664,0.15256829072036343
DB15685_poorest,1.0,-0.748321976183827,1.1153333333333335,0.15412260631645758
DB15685_richest,1.0,-1.0019058613055867,1.172,0.17167281542386245
DB15685_rich,1.0,-0.8758702561244855,1.1423333333333332,0.16250504265680152
DB15688_poor,2.0,0.6086180002383083,1.711,0.47484629091949326
DB15688_poorest,2.0,0.6147666415847909,1.707,0.4766036088826857
DB15688_richest,3.0,2.769955719974376,1.76,0.4476605857119878
DB15688_rich,3.0,2.6937598950342485,1.737,0.4688613867658543
DB11595_poor,2.0,0.6225301343381939,1.796,0.32769498012633635
DB11595_poorest,2.0,0.6440104621846595,1.791,0.32452888931495766
DB11595_richest,1.5,-1.2157448719209814,1.8645,0.2998161936920686
DB11595_rich,2.0,0.5732376562730002,1.809,0.3331951380197496
DB11597_poor,2.0,-0.2763056808071776,2.149,0.5392578233090365
DB11597_poorest,2.0,-0.3003718580952696,2.167,0.55597751753106
DB11597_richest,2.0,-0.3471132901795645,2.194,0.5588953390394306
DB11597_rich,2.0,-0.33292826168857653,2.185,0.5556752648804876
DB06695_poor,0.0,-2.720345848684696,1.333,0.4900112243612384
DB06695_poorest,0.0,-2.7560316106259974,1.37,0.49709154086546276
DB06695_richest,0.0,-2.819033988210081,1.429,0.506911234833082
DB06695_rich,0.0,-2.746109822827242,1.372,0.499615852430645
DB11591_poor,3.0,1.6791778334595657,2.115,0.5270436414567584
DB11591_poorest,3.0,1.547267127860908,2.128,0.5635743074342549
DB11591_richest,3.0,1.518883216057227,2.147,0.5615968304753864
DB11591_rich,3.0,1.4994603692475623,2.161,0.5595346280615705
DB11590_poor,2.0,0.8186853881277917,1.7526666666666668,0.30211035511327095
DB11590_poorest,2.0,0.8845315659195574,1.7376666666666667,0.2965788259468299
DB11590_richest,2.0,0.6137295601633938,1.8140000000000003,0.3030650828525854
DB11590_rich,2.0,0.7171492899514758,1.7833333333333334,0.3021221239462244
DB11598_poor,0.0,-3.6418715842415965,1.732,0.47557964632645916
DB11598_poorest,0.0,-3.5143174800275734,1.7,0.4837354648979129
DB11598_richest,1.0,-1.748390051066051,1.773,0.44212102415515137
DB11598_rich,0.0,-3.7548594898038368,1.745,0.4647311050489304
DB06693_poor,2.0,1.0046068636135603,1.457,0.540509944404356
DB06693_poorest,2.0,1.0811001297747478,1.429,0.5281656936984833
DB06693_richest,2.0,0.8550267714146396,1.566,0.507586445839524
DB06693_rich,2.0,0.9364270841398845,1.523,0.509382960060503
DB06691_poor,3.0,1.6791778334595657,2.115,0.5270436414567584
DB06691_poorest,3.0,1.547267127860908,2.128,0.5635743074342549
DB06691_richest,3.0,1.518883216057227,2.147,0.5615968304753864
DB06691_rich,3.0,1.4994603692475623,2.161,0.5595346280615705
DB13149_poor,1.3333333333333333,-0.229978564725318,1.4023333333333334,0.30002796165987233
DB13149_poorest,1.3333333333333333,-0.2727181535597556,1.4136666666666668,0.29456540492355476
DB13149_richest,1.0,-1.711410389404385,1.5056666666666667,0.29546780234438785
DB13149_rich,1.0,-1.5499848845268922,1.4603333333333333,0.29699214355489834
DB16019_poor,1.0,-0.8251662142352876,1.426,0.5162596246076193
DB16019_poorest,1.0,-0.8440612646110477,1.42,0.49759421218498917
DB16019_richest,1.0,-0.8771649338308385,1.47,0.5358171329847524
DB16019_rich,1.0,-0.8604882719924867,1.439,0.5101754600135133
DB15067_poor,2.0,0.441646386402063,1.798,0.45737949232557423
DB15067_poorest,2.0,0.42368922650025714,1.803,0.4649634394229292
DB15067_richest,2.0,0.37259714626609763,1.84,0.42941821107167777
DB15067_rich,2.0,0.3693080963474183,1.842,0.42782706786738023
DB07974_poor,1.0,-0.6743637651084292,1.335,0.496764531745172
DB07974_poorest,1.0,-0.7236388547853235,1.359,0.4961038197796908
DB07974_richest,1.0,-0.8389015050829153,1.434,0.5173432129640825
DB07974_rich,1.0,-0.7765201299191082,1.384,0.49451390273681894
DB07975_poor,2.0,0.9504944120686354,1.508,0.517625347138256
DB07975_poorest,2.0,0.9381459614880754,1.509,0.5233727161402284
DB07975_richest,2.0,0.8107220889018432,1.588,0.5081889412413458
DB07975_rich,2.0,0.8905659404008378,1.546,0.509788191310862
DB07976_poor,2.0,0.9504944120686354,1.508,0.517625347138256
DB07976_poorest,2.0,0.9381459614880754,1.509,0.5233727161402284
DB07976_richest,2.0,0.8107220889018432,1.588,0.5081889412413458
DB07976_rich,2.0,0.8905659404008378,1.546,0.509788191310862
DB07977_poor,2.0,0.9504944120686354,1.508,0.517625347138256
DB07977_poorest,2.0,0.9381459614880754,1.509,0.5233727161402284
DB07977_richest,2.0,0.8107220889018432,1.588,0.5081889412413458
DB07977_rich,2.0,0.8905659404008378,1.546,0.509788191310862
DB07970_poor,2.0,1.0057896535376594,1.476,0.520983684965278
DB07970_poorest,2.0,1.0035330113393577,1.461,0.5371024110912183
DB07970_richest,2.0,0.867595455249154,1.532,0.5394219127918332
DB07970_rich,2.0,0.9369951056381064,1.492,0.5421586483678003
DB07973_poor,1.0,-0.6743637651084292,1.335,0.496764531745172
DB07973_poorest,1.0,-0.7236388547853235,1.359,0.4961038197796908
DB07973_richest,1.0,-0.8389015050829153,1.434,0.5173432129640825
DB07973_rich,1.0,-0.7765201299191082,1.384,0.49451390273681894
DB12483_poor,1.25,0.2930428785580396,1.1845,0.2235167778937411
DB12483_poorest,1.25,0.19595926420764326,1.207,0.21943336118284293
DB12483_richest,1.25,-0.12490141542694855,1.279,0.23218311738797892
DB12483_rich,1.25,0.12630935170956914,1.21875,0.24740844266111858
DB07978_poor,2.0,0.9504944120686354,1.508,0.517625347138256
DB07978_poorest,2.0,0.9381459614880754,1.509,0.5233727161402284
DB07978_richest,2.0,0.8107220889018432,1.588,0.5081889412413458
DB07978_rich,2.0,0.8905659404008378,1.546,0.509788191310862
DB07979_poor,1.0,-1.5497452184898541,1.733,0.47298097213312934
DB07979_poorest,1.0,-1.4978658772530182,1.726,0.48468959138813783
DB07979_richest,1.0,-1.8090553835604553,1.793,0.4383503165277744
DB07979_rich,1.0,-1.7240632428683706,1.779,0.4518395733000818
DB00728_poor,2.3333333333333335,1.7526520112997048,1.8376666666666668,0.2828095157914992
DB00728_poorest,2.3333333333333335,1.833220082671086,1.831666666666667,0.2736532680439083
DB00728_richest,2.0,0.35278929455876973,1.8993333333333335,0.285345015337184
DB00728_rich,2.3333333333333335,1.7149558339071136,1.86,0.276003220593126
DB00720_poor,1.0,-0.10008355764237643,1.0196666666666667,0.19650247383232156
DB00720_poorest,1.0,-0.12916207325067458,1.0253333333333334,0.19613600723307623
DB00720_richest,1.0,-0.2561328605204333,1.0556666666666665,0.2173351226920204
DB00720_rich,1.0,-0.28677780238858547,1.0556666666666665,0.19411079310538093
DB00721_poor,1.7058823529411764,0.43384067179362906,1.656058823529412,0.11484291965015354
DB00721_poorest,1.7058823529411764,0.3521086740702085,1.6650000000000003,0.11610720198567001
DB00721_richest,1.6470588235294117,-0.5956634057450447,1.715294117647059,0.11455344320220572
DB00721_rich,1.7058823529411764,0.1354593746777688,1.6903529411764706,0.11464257679948106
DB00722_poor,2.0,1.0243111795235738,1.6175,0.3734216785351381
DB00722_poorest,2.0,1.0336563295820802,1.618,0.3695619027984351
DB00722_richest,2.0,0.9494253265550828,1.68,0.33704599092705434
DB00722_rich,2.0,0.9723412841099092,1.656,0.35378524559399027
DB00723_poor,1.6666666666666667,0.6112998130180668,1.4833333333333334,0.2999073931140152
DB00723_poorest,1.6666666666666667,0.6389321542070422,1.4776666666666667,0.2958060550803892
DB00723_richest,1.3333333333333333,-0.7948541112175305,1.5623333333333336,0.2881031836763427
DB00723_rich,1.6666666666666667,0.48095725708146936,1.5246666666666666,0.2952445314198612
DB00724_poor,2.0,0.5271616699309772,1.8285,0.3253271430421999
DB00724_poorest,2.0,0.49782301011459357,1.8355,0.33043872351768944
DB00724_richest,2.0,0.3645228742241259,1.8805,0.32782579215186836
DB00724_rich,2.0,0.40189591513937506,1.8675,0.3296873518957013
DB00725_poor,2.0,0.9366325746182385,1.7946000000000004,0.21929623799782796
DB00725_poorest,2.0,0.9659127414777956,1.794,0.2132697822008547
DB00725_richest,1.8,-0.2634163463230552,1.8552000000000002,0.2095541934679428
DB00725_rich,2.0,0.7729586197229971,1.8292000000000004,0.22096913811661575
DB00726_poor,1.8333333333333333,1.9832996759696655,1.6226666666666665,0.10622028996382941
DB00726_poorest,1.8333333333333333,2.032558414981281,1.6213333333333335,0.104302045361856
DB00726_richest,1.8333333333333333,1.5310846610634552,1.6819583333333332,0.09886781825301452
DB00726_rich,1.9166666666666667,2.689730421559326,1.653375,0.0978877528232096
DB00727_poor,2.0,0.6761315317644707,1.657,0.5072977429478669
DB00727_poorest,2.0,0.6737215368532152,1.68,0.4749736834815167
DB00727_richest,2.0,0.5838950032047413,1.717,0.48467618055769984
DB00727_rich,2.0,0.6680612948648627,1.678,0.4819917011733708
DB03796_poor,1.5555555555555556,0.42725773524335214,1.4838888888888888,0.16773638194250073
DB03796_poorest,1.6666666666666667,0.9958132629400608,1.4956666666666667,0.17171894205861038
